design,version,W,n,cls,census_corr,mean_corr,frac_undefined,mean_rmse,mean_bias
simple,v6,5,20,Beaver,0.0146,0.0153,0.94,0.0883,0.0547
strat,v6,5,20,Stable,0.0455,0.1282,0.0,0.4527,0.1651
strat,v6,5,20,Harvest,0.0184,0.0125,0.0,0.3534,-0.0833
strat,v6,5,20,Development,0.0316,0.253,0.0,0.2582,-0.0236
strat,v6,5,20,Insect/Disease,-0.0188,-0.172,0.0,0.2519,-0.0279
strat,v6,5,20,Beaver,0.0146,0.1917,0.0,0.2206,-0.0304
simple,v6,5,50,Stable,0.0455,0.0594,0.08,0.3469,-0.2353
simple,v6,5,50,Harvest,0.0184,0.052,0.26,0.125,0.0619
simple,v6,5,50,Development,0.0316,0.0339,0.86,0.1315,0.0577
simple,v6,5,50,Insect/Disease,-0.0188,0.016,0.52,0.1052,0.0575
simple,v6,5,50,Beaver,0.0146,0.104,0.87,0.0918,0.0581
strat,v6,5,50,Stable,0.0455,0.1588,0.0,0.4438,0.1517
strat,v6,5,50,Harvest,0.0184,-0.0155,0.0,0.3526,-0.0774
strat,v6,5,50,Development,0.0316,0.2533,0.0,0.2717,-0.0189
strat,v6,5,50,Insect/Disease,-0.0188,-0.1862,0.0,0.264,-0.0324
strat,v6,5,50,Beaver,0.0146,0.1879,0.0,0.2164,-0.023
simple,v6,5,100,Stable,0.0455,0.0257,0.01,0.3389,-0.2237
simple,v6,5,100,Harvest,0.0184,0.0057,0.08,0.1296,0.0597
simple,v6,5,100,Development,0.0316,0.0339,0.7,0.1236,0.0534
simple,v6,5,100,Insect/Disease,-0.0188,-0.018,0.24,0.1062,0.0554
simple,v6,5,100,Beaver,0.0146,0.0236,0.81,0.0894,0.0552
strat,v6,5,100,Stable,0.0455,0.1338,0.0,0.4508,0.1568
strat,v6,5,100,Harvest,0.0184,-0.0078,0.0,0.352,-0.079
strat,v6,5,100,Development,0.0316,0.2576,0.0,0.2703,-0.0201
strat,v6,5,100,Insect/Disease,-0.0188,-0.1761,0.0,0.2637,-0.0328
strat,v6,5,100,Beaver,0.0146,0.1735,0.0,0.2172,-0.0249
simple,v6,5,200,Stable,0.0455,0.0423,0.0,0.3392,-0.2215
simple,v6,5,200,Harvest,0.0184,0.0189,0.0,0.1344,0.0601
simple,v6,5,200,Development,0.0316,0.0285,0.54,0.1233,0.0526
simple,v6,5,200,Insect/Disease,-0.0188,-0.021,0.03,0.1082,0.0544
simple,v6,5,200,Beaver,0.0146,0.0264,0.59,0.089,0.0544
strat,v6,5,200,Stable,0.0455,0.1513,0.0,0.4516,0.1663
strat,v6,5,200,Harvest,0.0184,0.005,0.0,0.3535,-0.08
strat,v6,5,200,Development,0.0316,0.2682,0.0,0.2729,-0.0216
strat,v6,5,200,Insect/Disease,-0.0188,-0.1713,0.0,0.267,-0.0367
strat,v6,5,200,Beaver,0.0146,0.1769,0.0,0.2229,-0.0281
simple,v6,5,500,Stable,0.0455,0.0399,0.0,0.3381,-0.2233
simple,v6,5,500,Harvest,0.0184,0.0271,0.0,0.1301,0.0619
simple,v6,5,500,Development,0.0316,0.0156,0.17,0.125,0.0523
simple,v6,5,500,Insect/Disease,-0.0188,-0.0169,0.0,0.1069,0.0543
simple,v6,5,500,Beaver,0.0146,0.0116,0.26,0.0902,0.0548
strat,v6,5,500,Stable,0.0455,0.1574,0.0,0.4481,0.1611
strat,v6,5,500,Harvest,0.0184,-0.0017,0.0,0.355,-0.0803
strat,v6,5,500,Development,0.0316,0.269,0.0,0.2684,-0.0205
strat,v6,5,500,Insect/Disease,-0.0188,-0.1769,0.0,0.2659,-0.034
strat,v6,5,500,Beaver,0.0146,0.1684,0.0,0.2213,-0.0263
simple,v6,5,1000,Stable,0.0455,0.0453,0.0,0.3402,-0.2239
simple,v6,5,1000,Harvest,0.0184,0.0205,0.0,0.1332,0.0611
simple,v6,5,1000,Development,0.0316,0.0239,0.04,0.1247,0.0528
simple,v6,5,1000,Insect/Disease,-0.0188,-0.018,0.0,0.1079,0.0547
simple,v6,5,1000,Beaver,0.0146,0.0102,0.04,0.0907,0.0552
strat,v6,5,1000,Stable,0.0455,0.156,0.0,0.4487,0.1597
strat,v6,5,1000,Harvest,0.0184,0.0051,0.0,0.3542,-0.0796
strat,v6,5,1000,Development,0.0316,0.2686,0.0,0.2701,-0.0205
strat,v6,5,1000,Insect/Disease,-0.0188,-0.1752,0.0,0.2647,-0.0327
strat,v6,5,1000,Beaver,0.0146,0.1683,0.0,0.2229,-0.0269
simple,v6,5,2000,Stable,0.0455,0.0443,0.0,0.3407,-0.2251
simple,v6,5,2000,Harvest,0.0184,0.0184,0.0,0.1319,0.0617
simple,v6,5,2000,Development,0.0316,0.0232,0.0,0.1243,0.0528
simple,v6,5,2000,Insect/Disease,-0.0188,-0.0188,0.0,0.1084,0.0553
simple,v6,5,2000,Beaver,0.0146,0.014,0.0,0.0905,0.0553
strat,v6,5,2000,Stable,0.0455,0.1553,0.0,0.4491,0.1607
strat,v6,5,2000,Harvest,0.0184,0.0016,0.0,0.3541,-0.0796
strat,v6,5,2000,Development,0.0316,0.2684,0.0,0.2701,-0.0209
strat,v6,5,2000,Insect/Disease,-0.0188,-0.1751,0.0,0.2659,-0.0339
strat,v6,5,2000,Beaver,0.0146,0.1737,0.0,0.2217,-0.0263
simple,v6,5,5000,Stable,0.0455,0.045,0.0,0.34,-0.2247
simple,v6,5,5000,Harvest,0.0184,0.018,0.0,0.1317,0.0618
simple,v6,5,5000,Development,0.0316,0.0333,0.0,0.1243,0.0526
simple,v6,5,5000,Insect/Disease,-0.0188,-0.02,0.0,0.1083,0.055
simple,v6,5,5000,Beaver,0.0146,0.013,0.0,0.0903,0.0552
strat,v6,5,5000,Stable,0.0455,0.1357,0.0,0.4657,0.1712
strat,v6,5,5000,Harvest,0.0184,0.0377,0.0,0.3916,-0.1254
strat,v6,5,5000,Development,0.0316,0.2311,0.0,0.2443,0.0075
strat,v6,5,5000,Insect/Disease,-0.0188,-0.1761,0.0,0.2886,-0.0644
strat,v6,5,5000,Beaver,0.0146,0.1443,0.0,0.1725,0.0111
simple,v6,7,20,Stable,0.0462,0.0437,0.26,0.3224,-0.2221
simple,v6,7,20,Harvest,0.0219,0.0605,0.47,0.1148,0.0617
simple,v6,7,20,Development,0.0347,0.0177,0.87,0.1062,0.0519
simple,v6,7,20,Insect/Disease,-0.0236,-0.0326,0.64,0.0958,0.0551
simple,v6,7,20,Beaver,0.0178,0.0716,0.93,0.0805,0.0534
strat,v6,7,20,Stable,0.0462,0.1579,0.0,0.4049,0.1083
strat,v6,7,20,Harvest,0.0219,-0.009,0.0,0.3361,-0.0746
strat,v6,7,20,Development,0.0347,0.2712,0.0,0.2262,-0.0009
strat,v6,7,20,Insect/Disease,-0.0236,-0.2069,0.0,0.2297,-0.0205
strat,v6,7,20,Beaver,0.0178,0.1943,0.0,0.182,-0.0124
simple,v6,7,50,Stable,0.0462,0.0389,0.05,0.3288,-0.2271
simple,v6,7,50,Harvest,0.0219,0.032,0.16,0.1129,0.0624
simple,v6,7,50,Development,0.0347,0.045,0.71,0.1095,0.0529
simple,v6,7,50,Insect/Disease,-0.0236,0.0192,0.41,0.0997,0.0562
simple,v6,7,50,Beaver,0.0178,0.0539,0.86,0.0825,0.0555
strat,v6,7,50,Stable,0.0462,0.1604,0.0,0.4085,0.1095
strat,v6,7,50,Harvest,0.0219,0.0034,0.0,0.3368,-0.0732
strat,v6,7,50,Development,0.0347,0.3193,0.0,0.2315,-0.007
strat,v6,7,50,Insect/Disease,-0.0236,-0.2075,0.0,0.2287,-0.0199
strat,v6,7,50,Beaver,0.0178,0.1713,0.0,0.1819,-0.0094
simple,v6,7,100,Stable,0.0462,0.0578,0.0,0.3319,-0.2281
simple,v6,7,100,Harvest,0.0219,0.0306,0.03,0.1211,0.0633
simple,v6,7,100,Development,0.0347,0.0459,0.54,0.1188,0.0542
simple,v6,7,100,Insect/Disease,-0.0236,-0.0152,0.15,0.0986,0.0555
simple,v6,7,100,Beaver,0.0178,0.045,0.66,0.0829,0.0551
strat,v6,7,100,Stable,0.0462,0.1386,0.0,0.4159,0.1095
strat,v6,7,100,Harvest,0.0219,0.0022,0.0,0.3375,-0.0723
strat,v6,7,100,Development,0.0347,0.3003,0.0,0.2342,-0.0051
strat,v6,7,100,Insect/Disease,-0.0236,-0.2045,0.0,0.2365,-0.0215
strat,v6,7,100,Beaver,0.0178,0.2056,0.0,0.1831,-0.0106
simple,v6,7,200,Stable,0.0462,0.0347,0.0,0.332,-0.2252
simple,v6,7,200,Harvest,0.0219,0.013,0.0,0.1229,0.0621
simple,v6,7,200,Development,0.0347,0.0454,0.41,0.1138,0.0524
simple,v6,7,200,Insect/Disease,-0.0236,-0.0212,0.01,0.1004,0.0547
simple,v6,7,200,Beaver,0.0178,0.033,0.43,0.0845,0.056
strat,v6,7,200,Stable,0.0462,0.1504,0.0,0.4111,0.1098
strat,v6,7,200,Harvest,0.0219,0.0044,0.0,0.3338,-0.0716
strat,v6,7,200,Development,0.0347,0.3072,0.0,0.2359,-0.0067
strat,v6,7,200,Insect/Disease,-0.0236,-0.2004,0.0,0.2346,-0.0213
strat,v6,7,200,Beaver,0.0178,0.2001,0.0,0.1846,-0.01
simple,v6,7,500,Stable,0.0462,0.0489,0.0,0.3322,-0.2245
simple,v6,7,500,Harvest,0.0219,0.0285,0.0,0.1234,0.0614
simple,v6,7,500,Development,0.0347,0.0317,0.03,0.1196,0.0537
simple,v6,7,500,Insect/Disease,-0.0236,-0.0272,0.0,0.1006,0.0541
simple,v6,7,500,Beaver,0.0178,0.0135,0.12,0.0837,0.0553
strat,v6,7,500,Stable,0.0462,0.1519,0.0,0.4119,0.1098
strat,v6,7,500,Harvest,0.0219,-0.0029,0.0,0.3358,-0.0723
strat,v6,7,500,Development,0.0347,0.3022,0.0,0.2372,-0.0073
strat,v6,7,500,Insect/Disease,-0.0236,-0.198,0.0,0.2352,-0.0208
strat,v6,7,500,Beaver,0.0178,0.2009,0.0,0.1835,-0.0094
simple,v6,7,1000,Stable,0.0462,0.0466,0.0,0.3315,-0.2247
simple,v6,7,1000,Harvest,0.0219,0.019,0.0,0.1228,0.0619
simple,v6,7,1000,Development,0.0347,0.0295,0.0,0.1174,0.0528
simple,v6,7,1000,Insect/Disease,-0.0236,-0.0219,0.0,0.1009,0.0548
simple,v6,7,1000,Beaver,0.0178,0.0206,0.02,0.0836,0.0551
strat,v6,7,1000,Stable,0.0462,0.1504,0.0,0.4136,0.1113
strat,v6,7,1000,Harvest,0.0219,-0.0059,0.0,0.3379,-0.0733
strat,v6,7,1000,Development,0.0347,0.3101,0.0,0.2367,-0.0069
strat,v6,7,1000,Insect/Disease,-0.0236,-0.1984,0.0,0.2347,-0.0209
strat,v6,7,1000,Beaver,0.0178,0.2012,0.0,0.1838,-0.0102
simple,v6,7,2000,Stable,0.0462,0.0455,0.0,0.3321,-0.2243
simple,v6,7,2000,Harvest,0.0219,0.0214,0.0,0.1233,0.0617
simple,v6,7,2000,Development,0.0347,0.029,0.0,0.1177,0.0528
simple,v6,7,2000,Insect/Disease,-0.0236,-0.022,0.0,0.1012,0.0547
simple,v6,7,2000,Beaver,0.0178,0.014,0.0,0.0836,0.0551
strat,v6,7,2000,Stable,0.0462,0.1449,0.0,0.4241,0.1206
strat,v6,7,2000,Harvest,0.0219,0.028,0.0,0.3582,-0.0992
strat,v6,7,2000,Development,0.0347,0.2825,0.0,0.2288,0.0044
strat,v6,7,2000,Insect/Disease,-0.0236,-0.202,0.0,0.2478,-0.0372
strat,v6,7,2000,Beaver,0.0178,0.175,0.0,0.1579,0.0114
simple,v6,7,5000,Stable,0.0462,0.0443,0.0,0.3321,-0.2243
simple,v6,7,5000,Harvest,0.0219,0.0196,0.0,0.1235,0.0619
simple,v6,7,5000,Development,0.0347,0.0329,0.0,0.1177,0.0528
simple,v6,7,5000,Insect/Disease,-0.0236,-0.024,0.0,0.101,0.0546
simple,v6,7,5000,Beaver,0.0178,0.0167,0.0,0.0836,0.0551
strat,v6,7,5000,Stable,0.0462,0.1218,0.0,0.4415,0.1363
strat,v6,7,5000,Harvest,0.0219,0.0787,0.0,0.3915,-0.1422
strat,v6,7,5000,Development,0.0347,0.2107,0.0,0.1955,0.038
strat,v6,7,5000,Insect/Disease,-0.0236,-0.1993,0.0,0.2691,-0.0644
strat,v6,7,5000,Beaver,0.0178,0.1351,0.0,0.125,0.0323
simple,v6,9,20,Stable,0.0463,0.0331,0.2,0.3253,-0.224
simple,v6,9,20,Harvest,0.0232,-0.0131,0.37,0.1197,0.0588
simple,v6,9,20,Development,0.0353,0.0528,0.9,0.1042,0.0533
simple,v6,9,20,Insect/Disease,-0.0273,0.0112,0.59,0.0944,0.0563
simple,v6,9,20,Beaver,0.0191,-0.098,0.87,0.08,0.0555
strat,v6,9,20,Stable,0.0463,0.1375,0.0,0.3928,0.0986
strat,v6,9,20,Harvest,0.0232,0.0038,0.0,0.3277,-0.0718
strat,v6,9,20,Development,0.0353,0.2116,0.0,0.2098,0.0041
strat,v6,9,20,Insect/Disease,-0.0273,-0.2088,0.0,0.2108,-0.018
strat,v6,9,20,Beaver,0.0191,0.1649,0.0,0.1722,-0.0129
simple,v6,9,50,Stable,0.0463,0.0238,0.01,0.3264,-0.2257
simple,v6,9,50,Harvest,0.0232,0.0083,0.1,0.1137,0.0627
simple,v6,9,50,Development,0.0353,0.0351,0.73,0.1046,0.0521
simple,v6,9,50,Insect/Disease,-0.0273,-0.0263,0.3,0.0966,0.0551
simple,v6,9,50,Beaver,0.0191,0.024,0.79,0.08,0.0559
strat,v6,9,50,Stable,0.0463,0.1861,0.0,0.384,0.0786
strat,v6,9,50,Harvest,0.0232,0.0203,0.0,0.3182,-0.0609
strat,v6,9,50,Development,0.0353,0.2791,0.0,0.2182,0.0018
strat,v6,9,50,Insect/Disease,-0.0273,-0.2027,0.0,0.2072,-0.0087
strat,v6,9,50,Beaver,0.0191,0.2091,0.0,0.1785,-0.0109
simple,v6,9,100,Stable,0.0463,0.0353,0.0,0.3245,-0.2236
simple,v6,9,100,Harvest,0.0232,0.0228,0.01,0.1131,0.0613
simple,v6,9,100,Development,0.0353,0.0277,0.5,0.1109,0.0531
simple,v6,9,100,Insect/Disease,-0.0273,-0.0268,0.05,0.0972,0.0543
simple,v6,9,100,Beaver,0.0191,0.0195,0.55,0.0798,0.0548
strat,v6,9,100,Stable,0.0463,0.1623,0.0,0.3886,0.0808
strat,v6,9,100,Harvest,0.0232,0.0207,0.0,0.32,-0.0644
strat,v6,9,100,Development,0.0353,0.2706,0.0,0.2208,0.0017
strat,v6,9,100,Insect/Disease,-0.0273,-0.2116,0.0,0.2119,-0.0127
strat,v6,9,100,Beaver,0.0191,0.1872,0.0,0.1698,-0.0055
simple,v6,9,200,Stable,0.0463,0.063,0.0,0.3253,-0.2241
simple,v6,9,200,Harvest,0.0232,0.0315,0.0,0.1201,0.061
simple,v6,9,200,Development,0.0353,0.0451,0.26,0.1122,0.0529
simple,v6,9,200,Insect/Disease,-0.0273,-0.0173,0.0,0.096,0.055
simple,v6,9,200,Beaver,0.0191,0.0161,0.31,0.0797,0.0552
strat,v6,9,200,Stable,0.0463,0.1714,0.0,0.3868,0.0821
strat,v6,9,200,Harvest,0.0232,-0.0051,0.0,0.3215,-0.0645
strat,v6,9,200,Development,0.0353,0.2911,0.0,0.2159,0.0026
strat,v6,9,200,Insect/Disease,-0.0273,-0.2126,0.0,0.2103,-0.0123
strat,v6,9,200,Beaver,0.0191,0.2169,0.0,0.1705,-0.0079
simple,v6,9,500,Stable,0.0463,0.052,0.0,0.3253,-0.2246
simple,v6,9,500,Harvest,0.0232,0.0311,0.0,0.1167,0.0624
simple,v6,9,500,Development,0.0353,0.0372,0.02,0.1112,0.0523
simple,v6,9,500,Insect/Disease,-0.0273,-0.0235,0.0,0.0971,0.0547
simple,v6,9,500,Beaver,0.0191,0.0155,0.04,0.0802,0.0552
strat,v6,9,500,Stable,0.0463,0.1544,0.0,0.3914,0.082
strat,v6,9,500,Harvest,0.0232,-0.0001,0.0,0.3209,-0.0639
strat,v6,9,500,Development,0.0353,0.2695,0.0,0.2199,0.0023
strat,v6,9,500,Insect/Disease,-0.0273,-0.2054,0.0,0.2123,-0.0121
strat,v6,9,500,Beaver,0.0191,0.2101,0.0,0.1739,-0.0083
simple,v6,9,1000,Stable,0.0463,0.0493,0.0,0.3265,-0.2233
simple,v6,9,1000,Harvest,0.0232,0.0302,0.0,0.1203,0.0608
simple,v6,9,1000,Development,0.0353,0.0312,0.0,0.1126,0.0527
simple,v6,9,1000,Insect/Disease,-0.0273,-0.0265,0.0,0.0978,0.0546
simple,v6,9,1000,Beaver,0.0191,0.0183,0.0,0.08,0.0552
strat,v6,9,1000,Stable,0.0463,0.1512,0.0,0.401,0.0908
strat,v6,9,1000,Harvest,0.0232,0.0274,0.0,0.3362,-0.081
strat,v6,9,1000,Development,0.0353,0.2681,0.0,0.2233,0.0004
strat,v6,9,1000,Insect/Disease,-0.0273,-0.2092,0.0,0.2215,-0.0243
strat,v6,9,1000,Beaver,0.0191,0.1792,0.0,0.1478,0.0142
simple,v6,9,2000,Stable,0.0463,0.0467,0.0,0.3272,-0.2246
simple,v6,9,2000,Harvest,0.0232,0.0245,0.0,0.1201,0.0617
simple,v6,9,2000,Development,0.0353,0.0258,0.0,0.1122,0.0526
simple,v6,9,2000,Insect/Disease,-0.0273,-0.0253,0.0,0.0975,0.0549
simple,v6,9,2000,Beaver,0.0191,0.0206,0.0,0.0805,0.0553
strat,v6,9,2000,Stable,0.0463,0.1374,0.0,0.4119,0.1007
strat,v6,9,2000,Harvest,0.0232,0.0714,0.0,0.3632,-0.1156
strat,v6,9,2000,Development,0.0353,0.2162,0.0,0.1974,0.0283
strat,v6,9,2000,Insect/Disease,-0.0273,-0.2139,0.0,0.2369,-0.0432
strat,v6,9,2000,Beaver,0.0191,0.1482,0.0,0.1249,0.0297
simple,v6,9,5000,Stable,0.0463,0.0473,0.0,0.3271,-0.2248
simple,v6,9,5000,Harvest,0.0232,0.0237,0.0,0.1191,0.0618
simple,v6,9,5000,Development,0.0353,0.0374,0.0,0.1129,0.053
simple,v6,9,5000,Insect/Disease,-0.0273,-0.0285,0.0,0.0972,0.0549
simple,v6,9,5000,Beaver,0.0191,0.0167,0.0,0.0803,0.0551
strat,v6,9,5000,Stable,0.0463,0.1439,0.0,0.4223,0.1006
strat,v6,9,5000,Harvest,0.0232,0.0944,0.0,0.4013,-0.1613
strat,v6,9,5000,Development,0.0353,0.148,0.0,0.1793,0.0528
strat,v6,9,5000,Insect/Disease,-0.0273,-0.191,0.0,0.2259,-0.0343
strat,v6,9,5000,Beaver,0.0191,0.1076,0.0,0.1048,0.0421
