design,version,W,n,cls,metric,census,mean,sd,bias,frac_undefined
strat,v4,5,2000,Beaver,precision,0.0098,0.0113,0.01622,0.00149,0.0
strat,v4,5,2000,Stable,f1,0.9706,0.9712,0.00405,0.00054,0.0
strat,v4,5,2000,Harvest,f1,0.07,0.0702,0.02318,0.00016,0.0
strat,v4,5,2000,Development,f1,0.0084,0.0071,0.00594,-0.00134,0.0
strat,v4,5,2000,Insect/Disease,f1,0.0171,0.0185,0.02237,0.00143,0.0
strat,v4,5,2000,Beaver,f1,0.0187,0.0207,0.02848,0.002,0.0
simple,v4,5,5000,Stable,recall,0.9544,0.9542,0.00236,-0.00022,0.0
simple,v4,5,5000,Harvest,recall,0.0698,0.0699,0.02905,0.0001,0.0
simple,v4,5,5000,Development,recall,0.1228,0.1363,0.13819,0.0135,0.0
simple,v4,5,5000,Insect/Disease,recall,0.0386,0.037,0.02378,-0.00159,0.0
simple,v4,5,5000,Beaver,recall,0.2033,0.1929,0.17852,-0.01035,0.0
simple,v4,5,5000,Stable,precision,0.9875,0.9874,0.00127,-1e-05,0.0
simple,v4,5,5000,Harvest,precision,0.0702,0.0706,0.02887,0.00042,0.0
simple,v4,5,5000,Development,precision,0.0043,0.0043,0.0042,-3e-05,0.0
simple,v4,5,5000,Insect/Disease,precision,0.011,0.0105,0.00672,-0.0005,0.0
simple,v4,5,5000,Beaver,precision,0.0098,0.009,0.00906,-0.00083,0.0
simple,v4,5,5000,Stable,f1,0.9706,0.9705,0.00135,-0.00012,0.0
simple,v4,5,5000,Harvest,f1,0.07,0.0699,0.02799,-0.00014,0.0
simple,v4,5,5000,Development,f1,0.0084,0.0095,0.00799,0.00107,0.12
simple,v4,5,5000,Insect/Disease,f1,0.0171,0.0162,0.01036,-0.00084,0.0
simple,v4,5,5000,Beaver,f1,0.0187,0.0198,0.01684,0.0011,0.14
strat,v4,5,5000,Stable,recall,0.9544,0.9544,0.00451,7e-05,0.0
strat,v4,5,5000,Harvest,recall,0.0698,0.0727,0.01669,0.00289,0.0
strat,v4,5,5000,Development,recall,0.1228,0.1325,0.10498,0.00971,0.0
strat,v4,5,5000,Insect/Disease,recall,0.0386,0.0381,0.02801,-0.00049,0.0
strat,v4,5,5000,Beaver,recall,0.2033,0.1827,0.09256,-0.02052,0.0
strat,v4,5,5000,Stable,precision,0.9875,0.9875,0.00099,9e-05,0.0
strat,v4,5,5000,Harvest,precision,0.0702,0.0763,0.02196,0.00613,0.0
strat,v4,5,5000,Development,precision,0.0043,0.0047,0.0056,0.0004,0.0
strat,v4,5,5000,Insect/Disease,precision,0.011,0.0113,0.00874,0.00036,0.0
strat,v4,5,5000,Beaver,precision,0.0098,0.0082,0.00635,-0.00157,0.0
strat,v4,5,5000,Stable,f1,0.9706,0.9707,0.00244,7e-05,0.0
strat,v4,5,5000,Harvest,f1,0.07,0.0737,0.01717,0.00369,0.0
strat,v4,5,5000,Development,f1,0.0084,0.0091,0.01059,0.00072,0.0
strat,v4,5,5000,Insect/Disease,f1,0.0171,0.0172,0.01307,0.00017,0.0
strat,v4,5,5000,Beaver,f1,0.0187,0.0156,0.01172,-0.00313,0.0
simple,v4,7,20,Stable,recall,0.9544,0.9534,0.034,-0.00097,0.0
simple,v4,7,20,Harvest,recall,0.0701,0.0944,0.24802,0.02429,0.48
simple,v4,7,20,Development,recall,0.1222,0.1458,0.27368,0.02362,0.92
simple,v4,7,20,Insect/Disease,recall,0.0384,0.0146,0.05129,-0.02378,0.69
simple,v4,7,20,Beaver,recall,0.2033,0.0,0.0,-0.20335,0.94
simple,v4,7,20,Stable,precision,0.9874,0.9875,0.01752,8e-05,0.0
simple,v4,7,20,Harvest,precision,0.0705,0.0707,0.21326,0.0002,0.32
simple,v4,7,20,Development,precision,0.0043,0.003,0.01904,-0.00129,0.21
simple,v4,7,20,Insect/Disease,precision,0.0109,0.0222,0.13337,0.01127,0.42
simple,v4,7,20,Beaver,precision,0.0098,0.0,0.0,-0.00977,0.38
simple,v4,7,20,Stable,f1,0.9706,0.9698,0.01935,-0.00087,0.0
simple,v4,7,20,Harvest,f1,0.0703,0.4656,0.30371,0.39532,0.91
simple,v4,7,20,Development,f1,0.0084,0.199,0.02432,0.19065,0.98
simple,v4,7,20,Insect/Disease,f1,0.017,0.1662,0.07242,0.14915,0.97
simple,v4,7,20,Beaver,f1,0.0187,,,,1.0
strat,v4,7,20,Stable,recall,0.9544,0.9617,0.06589,0.00737,0.0
strat,v4,7,20,Harvest,recall,0.0701,0.0886,0.13459,0.01846,0.0
strat,v4,7,20,Development,recall,0.1222,0.1648,0.21807,0.04254,0.0
strat,v4,7,20,Insect/Disease,recall,0.0384,0.0361,0.06791,-0.00224,0.0
strat,v4,7,20,Beaver,recall,0.2033,0.237,0.21261,0.03365,0.0
strat,v4,7,20,Stable,precision,0.9874,0.9858,0.02782,-0.00164,0.0
strat,v4,7,20,Harvest,precision,0.0705,0.4229,0.41805,0.35241,0.16
strat,v4,7,20,Development,precision,0.0043,0.1386,0.24791,0.13425,0.05
strat,v4,7,20,Insect/Disease,precision,0.0109,0.0903,0.17679,0.07932,0.05
strat,v4,7,20,Beaver,precision,0.0098,0.1897,0.27158,0.17992,0.05
strat,v4,7,20,Stable,f1,0.9706,0.9722,0.03932,0.00156,0.0
strat,v4,7,20,Harvest,f1,0.0703,0.1869,0.19409,0.11657,0.38
strat,v4,7,20,Development,f1,0.0084,0.1404,0.16032,0.13206,0.34
strat,v4,7,20,Insect/Disease,f1,0.017,0.0922,0.08526,0.07517,0.59
strat,v4,7,20,Beaver,f1,0.0187,0.1785,0.19834,0.15985,0.2
simple,v4,7,50,Stable,recall,0.9544,0.9584,0.02234,0.00399,0.0
simple,v4,7,50,Harvest,recall,0.0701,0.0413,0.1473,-0.02885,0.21
simple,v4,7,50,Development,recall,0.1222,0.1654,0.33305,0.04315,0.78
simple,v4,7,50,Insect/Disease,recall,0.0384,0.0429,0.10879,0.00452,0.36
simple,v4,7,50,Beaver,recall,0.2033,0.0,0.0,-0.20335,0.93
simple,v4,7,50,Stable,precision,0.9874,0.9894,0.01116,0.002,0.0
simple,v4,7,50,Harvest,precision,0.0705,0.0471,0.15883,-0.02339,0.15
simple,v4,7,50,Development,precision,0.0043,0.0064,0.03532,0.00204,0.03
simple,v4,7,50,Insect/Disease,precision,0.0109,0.0129,0.0463,0.002,0.15
simple,v4,7,50,Beaver,precision,0.0098,0.0,0.0,-0.00977,0.11
simple,v4,7,50,Stable,f1,0.9706,0.9735,0.01259,0.00286,0.0
simple,v4,7,50,Harvest,f1,0.0703,0.2057,0.2493,0.13543,0.86
simple,v4,7,50,Development,f1,0.0084,0.1955,0.16055,0.18714,0.95
simple,v4,7,50,Insect/Disease,f1,0.017,0.1041,0.07625,0.08706,0.88
simple,v4,7,50,Beaver,f1,0.0187,,,,1.0
strat,v4,7,50,Stable,recall,0.9544,0.9535,0.04851,-0.0009,0.0
strat,v4,7,50,Harvest,recall,0.0701,0.0688,0.06902,-0.00133,0.0
strat,v4,7,50,Development,recall,0.1222,0.127,0.12273,0.00477,0.0
strat,v4,7,50,Insect/Disease,recall,0.0384,0.0411,0.05616,0.00268,0.0
strat,v4,7,50,Beaver,recall,0.2033,0.2191,0.14125,0.0158,0.0
strat,v4,7,50,Stable,precision,0.9874,0.9874,0.00935,-2e-05,0.0
strat,v4,7,50,Harvest,precision,0.0705,0.4079,0.37786,0.33745,0.01
strat,v4,7,50,Development,precision,0.0043,0.0456,0.11039,0.04131,0.0
strat,v4,7,50,Insect/Disease,precision,0.0109,0.0662,0.12449,0.05522,0.0
strat,v4,7,50,Beaver,precision,0.0098,0.1101,0.1621,0.10033,0.01
strat,v4,7,50,Stable,f1,0.9706,0.9695,0.02733,-0.00108,0.0
strat,v4,7,50,Harvest,f1,0.0703,0.1139,0.10826,0.04363,0.13
strat,v4,7,50,Development,f1,0.0084,0.0459,0.07899,0.03758,0.12
strat,v4,7,50,Insect/Disease,f1,0.017,0.055,0.0738,0.03795,0.29
strat,v4,7,50,Beaver,f1,0.0187,0.1078,0.13112,0.0891,0.03
simple,v4,7,100,Stable,recall,0.9544,0.9561,0.01414,0.00172,0.0
simple,v4,7,100,Harvest,recall,0.0701,0.0711,0.16798,0.00101,0.04
simple,v4,7,100,Development,recall,0.1222,0.166,0.35076,0.04382,0.66
simple,v4,7,100,Insect/Disease,recall,0.0384,0.0325,0.1262,-0.00591,0.16
simple,v4,7,100,Beaver,recall,0.2033,0.1109,0.28465,-0.0924,0.7
simple,v4,7,100,Stable,precision,0.9874,0.9892,0.00855,0.00175,0.0
simple,v4,7,100,Harvest,precision,0.0705,0.0654,0.15414,-0.00505,0.02
simple,v4,7,100,Development,precision,0.0043,0.0039,0.02374,-0.00045,0.0
simple,v4,7,100,Insect/Disease,precision,0.0109,0.0068,0.02731,-0.00416,0.01
simple,v4,7,100,Beaver,precision,0.0098,0.0068,0.0364,-0.00293,0.01
simple,v4,7,100,Stable,f1,0.9706,0.9723,0.00894,0.00167,0.0
simple,v4,7,100,Harvest,f1,0.0703,0.1798,0.20598,0.10949,0.67
simple,v4,7,100,Development,f1,0.0084,0.0959,0.12398,0.08749,0.93
simple,v4,7,100,Insect/Disease,f1,0.017,0.0702,0.04994,0.05321,0.89
simple,v4,7,100,Beaver,f1,0.0187,0.2027,0.14221,0.18409,0.95
strat,v4,7,100,Stable,recall,0.9544,0.9455,0.03595,-0.0089,0.0
strat,v4,7,100,Harvest,recall,0.0701,0.067,0.0621,-0.00312,0.0
strat,v4,7,100,Development,recall,0.1222,0.1363,0.12759,0.01407,0.0
strat,v4,7,100,Insect/Disease,recall,0.0384,0.0364,0.04687,-0.00199,0.0
strat,v4,7,100,Beaver,recall,0.2033,0.2454,0.09912,0.04204,0.0
strat,v4,7,100,Stable,precision,0.9874,0.986,0.00873,-0.00143,0.0
strat,v4,7,100,Harvest,precision,0.0705,0.3173,0.34727,0.24685,0.0
strat,v4,7,100,Development,precision,0.0043,0.021,0.06674,0.01667,0.0
strat,v4,7,100,Insect/Disease,precision,0.0109,0.0306,0.05134,0.01966,0.0
strat,v4,7,100,Beaver,precision,0.0098,0.0699,0.11558,0.06009,0.0
strat,v4,7,100,Stable,f1,0.9706,0.9649,0.01946,-0.00568,0.0
strat,v4,7,100,Harvest,f1,0.0703,0.0748,0.06939,0.00454,0.0
strat,v4,7,100,Development,f1,0.0084,0.0233,0.04157,0.01494,0.0
strat,v4,7,100,Insect/Disease,f1,0.017,0.0277,0.04128,0.01063,0.08
strat,v4,7,100,Beaver,f1,0.0187,0.0734,0.0958,0.0548,0.0
simple,v4,7,200,Stable,recall,0.9544,0.9534,0.01059,-0.00101,0.0
simple,v4,7,200,Harvest,recall,0.0701,0.0688,0.11822,-0.00129,0.0
simple,v4,7,200,Development,recall,0.1222,0.0998,0.24458,-0.0224,0.4
simple,v4,7,200,Insect/Disease,recall,0.0384,0.0385,0.08326,6e-05,0.01
simple,v4,7,200,Beaver,recall,0.2033,0.0443,0.20524,-0.15909,0.56
simple,v4,7,200,Stable,precision,0.9874,0.9879,0.00577,0.00047,0.0
simple,v4,7,200,Harvest,precision,0.0705,0.0685,0.11902,-0.00194,0.0
simple,v4,7,200,Development,precision,0.0043,0.0039,0.01695,-0.00041,0.0
simple,v4,7,200,Insect/Disease,precision,0.0109,0.015,0.04692,0.00403,0.0
simple,v4,7,200,Beaver,precision,0.0098,0.0021,0.01624,-0.00764,0.0
simple,v4,7,200,Stable,f1,0.9706,0.9703,0.00615,-0.00033,0.0
simple,v4,7,200,Harvest,f1,0.0703,0.118,0.12048,0.04774,0.47
simple,v4,7,200,Development,f1,0.0084,0.053,0.06558,0.0446,0.87
simple,v4,7,200,Insect/Disease,f1,0.017,0.0762,0.07416,0.0592,0.75
simple,v4,7,200,Beaver,f1,0.0187,0.1895,0.09828,0.17084,0.98
strat,v4,7,200,Stable,recall,0.9544,0.9547,0.02614,0.00038,0.0
strat,v4,7,200,Harvest,recall,0.0701,0.0667,0.05392,-0.00347,0.0
strat,v4,7,200,Development,recall,0.1222,0.113,0.09779,-0.00922,0.0
strat,v4,7,200,Insect/Disease,recall,0.0384,0.0468,0.08331,0.0084,0.0
strat,v4,7,200,Beaver,recall,0.2033,0.2265,0.08637,0.02313,0.0
strat,v4,7,200,Stable,precision,0.9874,0.9864,0.00567,-0.00106,0.0
strat,v4,7,200,Harvest,precision,0.0705,0.2404,0.28238,0.16994,0.0
strat,v4,7,200,Development,precision,0.0043,0.008,0.01331,0.0037,0.0
strat,v4,7,200,Insect/Disease,precision,0.0109,0.0187,0.02542,0.00774,0.0
strat,v4,7,200,Beaver,precision,0.0098,0.0395,0.05733,0.02976,0.0
strat,v4,7,200,Stable,f1,0.9706,0.9701,0.01395,-0.0005,0.0
strat,v4,7,200,Harvest,f1,0.0703,0.0777,0.06031,0.00737,0.0
strat,v4,7,200,Development,f1,0.0084,0.0124,0.01871,0.004,0.0
strat,v4,7,200,Insect/Disease,f1,0.017,0.021,0.0318,0.004,0.0
strat,v4,7,200,Beaver,f1,0.0187,0.052,0.06261,0.03333,0.0
simple,v4,7,500,Stable,recall,0.9544,0.9547,0.00811,0.00033,0.0
simple,v4,7,500,Harvest,recall,0.0701,0.0708,0.09299,0.00071,0.0
simple,v4,7,500,Development,recall,0.1222,0.0649,0.1682,-0.05736,0.07
simple,v4,7,500,Insect/Disease,recall,0.0384,0.0376,0.06981,-0.00076,0.0
simple,v4,7,500,Beaver,recall,0.2033,0.1278,0.22385,-0.07556,0.26
simple,v4,7,500,Stable,precision,0.9874,0.9874,0.00362,-5e-05,0.0
simple,v4,7,500,Harvest,precision,0.0705,0.0678,0.08757,-0.00263,0.0
simple,v4,7,500,Development,precision,0.0043,0.0046,0.02351,0.00028,0.0
simple,v4,7,500,Insect/Disease,precision,0.0109,0.011,0.02294,6e-05,0.0
simple,v4,7,500,Beaver,precision,0.0098,0.0125,0.04082,0.00277,0.0
simple,v4,7,500,Stable,f1,0.9706,0.9708,0.00461,0.00013,0.0
simple,v4,7,500,Harvest,f1,0.0703,0.0745,0.07179,0.00418,0.14
simple,v4,7,500,Development,f1,0.0084,0.0295,0.06858,0.02109,0.73
simple,v4,7,500,Insect/Disease,f1,0.017,0.0289,0.04085,0.01187,0.43
simple,v4,7,500,Beaver,f1,0.0187,0.084,0.10481,0.06534,0.75
strat,v4,7,500,Stable,recall,0.9544,0.9516,0.01796,-0.00273,0.0
strat,v4,7,500,Harvest,recall,0.0701,0.0656,0.02608,-0.00455,0.0
strat,v4,7,500,Development,recall,0.1222,0.123,0.08873,0.00076,0.0
strat,v4,7,500,Insect/Disease,recall,0.0384,0.0461,0.07286,0.00775,0.0
strat,v4,7,500,Beaver,recall,0.2033,0.2317,0.11139,0.02831,0.0
strat,v4,7,500,Stable,precision,0.9874,0.9875,0.00331,8e-05,0.0
strat,v4,7,500,Harvest,precision,0.0705,0.1023,0.09689,0.03181,0.0
strat,v4,7,500,Development,precision,0.0043,0.0044,0.00875,3e-05,0.0
strat,v4,7,500,Insect/Disease,precision,0.0109,0.0153,0.0305,0.00432,0.0
strat,v4,7,500,Beaver,precision,0.0098,0.0106,0.01679,0.00083,0.0
strat,v4,7,500,Stable,f1,0.9706,0.9692,0.00965,-0.00146,0.0
strat,v4,7,500,Harvest,f1,0.0703,0.0695,0.03419,-0.00076,0.0
strat,v4,7,500,Development,f1,0.0084,0.0076,0.01237,-0.00076,0.0
strat,v4,7,500,Insect/Disease,f1,0.017,0.0202,0.03537,0.00319,0.0
strat,v4,7,500,Beaver,f1,0.0187,0.0193,0.02881,0.00062,0.0
simple,v4,7,1000,Stable,recall,0.9544,0.9545,0.0054,0.00011,0.0
simple,v4,7,1000,Harvest,recall,0.0701,0.0622,0.05516,-0.00796,0.0
simple,v4,7,1000,Development,recall,0.1222,0.0952,0.1723,-0.02704,0.0
simple,v4,7,1000,Insect/Disease,recall,0.0384,0.0344,0.04727,-0.004,0.0
simple,v4,7,1000,Beaver,recall,0.2033,0.2066,0.28385,0.0033,0.06
simple,v4,7,1000,Stable,precision,0.9874,0.9877,0.00269,0.00024,0.0
simple,v4,7,1000,Harvest,precision,0.0705,0.0621,0.05555,-0.00834,0.0
simple,v4,7,1000,Development,precision,0.0043,0.0036,0.00912,-0.00076,0.0
simple,v4,7,1000,Insect/Disease,precision,0.0109,0.0108,0.01665,-9e-05,0.0
simple,v4,7,1000,Beaver,precision,0.0098,0.0154,0.02853,0.00565,0.0
simple,v4,7,1000,Stable,f1,0.9706,0.9708,0.00299,0.00016,0.0
simple,v4,7,1000,Harvest,f1,0.0703,0.0637,0.05147,-0.00663,0.05
simple,v4,7,1000,Development,f1,0.0084,0.0134,0.02177,0.00503,0.5
simple,v4,7,1000,Insect/Disease,f1,0.017,0.022,0.0252,0.00501,0.27
simple,v4,7,1000,Beaver,f1,0.0187,0.0648,0.05901,0.04616,0.57
strat,v4,7,1000,Stable,recall,0.9544,0.9524,0.01079,-0.00197,0.0
strat,v4,7,1000,Harvest,recall,0.0701,0.0691,0.0235,-0.00099,0.0
strat,v4,7,1000,Development,recall,0.1222,0.1115,0.08442,-0.0107,0.0
strat,v4,7,1000,Insect/Disease,recall,0.0384,0.0357,0.03864,-0.00271,0.0
strat,v4,7,1000,Beaver,recall,0.2033,0.2011,0.13404,-0.00228,0.0
strat,v4,7,1000,Stable,precision,0.9874,0.9875,0.00232,7e-05,0.0
strat,v4,7,1000,Harvest,precision,0.0705,0.0844,0.05916,0.01394,0.0
strat,v4,7,1000,Development,precision,0.0043,0.0041,0.00946,-0.00019,0.0
strat,v4,7,1000,Insect/Disease,precision,0.0109,0.0126,0.02515,0.00169,0.0
strat,v4,7,1000,Beaver,precision,0.0098,0.0093,0.01923,-0.00052,0.0
strat,v4,7,1000,Stable,f1,0.9706,0.9696,0.00569,-0.00102,0.0
strat,v4,7,1000,Harvest,f1,0.0703,0.0714,0.03094,0.00111,0.0
strat,v4,7,1000,Development,f1,0.0084,0.0078,0.01686,-0.00061,0.0
strat,v4,7,1000,Insect/Disease,f1,0.017,0.017,0.02678,1e-05,0.0
strat,v4,7,1000,Beaver,f1,0.0187,0.0167,0.03271,-0.0019,0.0
simple,v4,7,2000,Stable,recall,0.9544,0.9545,0.00331,0.00011,0.0
simple,v4,7,2000,Harvest,recall,0.0701,0.0751,0.04189,0.00494,0.0
simple,v4,7,2000,Development,recall,0.1222,0.1189,0.14458,-0.00329,0.0
simple,v4,7,2000,Insect/Disease,recall,0.0384,0.0404,0.03784,0.00201,0.0
simple,v4,7,2000,Beaver,recall,0.2033,0.1427,0.17668,-0.06063,0.0
simple,v4,7,2000,Stable,precision,0.9874,0.9874,0.00179,-1e-05,0.0
simple,v4,7,2000,Harvest,precision,0.0705,0.0731,0.04116,0.00258,0.0
simple,v4,7,2000,Development,precision,0.0043,0.0038,0.00521,-0.00055,0.0
simple,v4,7,2000,Insect/Disease,precision,0.0109,0.0115,0.01069,0.00059,0.0
simple,v4,7,2000,Beaver,precision,0.0098,0.0089,0.01373,-0.00088,0.0
simple,v4,7,2000,Stable,f1,0.9706,0.9707,0.00185,5e-05,0.0
simple,v4,7,2000,Harvest,f1,0.0703,0.0733,0.04067,0.00295,0.0
simple,v4,7,2000,Development,f1,0.0084,0.0095,0.01038,0.00118,0.24
simple,v4,7,2000,Insect/Disease,f1,0.017,0.0183,0.01629,0.00128,0.03
simple,v4,7,2000,Beaver,f1,0.0187,0.0236,0.02708,0.00497,0.3
strat,v4,7,2000,Stable,recall,0.9544,0.9543,0.00787,-7e-05,0.0
strat,v4,7,2000,Harvest,recall,0.0701,0.069,0.02134,-0.00112,0.0
strat,v4,7,2000,Development,recall,0.1222,0.1234,0.10774,0.00115,0.0
strat,v4,7,2000,Insect/Disease,recall,0.0384,0.0405,0.04046,0.00208,0.0
strat,v4,7,2000,Beaver,recall,0.2033,0.2116,0.13731,0.00827,0.0
strat,v4,7,2000,Stable,precision,0.9874,0.9873,0.00176,-0.00013,0.0
strat,v4,7,2000,Harvest,precision,0.0705,0.0746,0.02963,0.00407,0.0
strat,v4,7,2000,Development,precision,0.0043,0.0045,0.00657,0.00015,0.0
strat,v4,7,2000,Insect/Disease,precision,0.0109,0.0133,0.01478,0.00233,0.0
strat,v4,7,2000,Beaver,precision,0.0098,0.0099,0.01305,0.00014,0.0
strat,v4,7,2000,Stable,f1,0.9706,0.9705,0.00434,-0.00012,0.0
strat,v4,7,2000,Harvest,f1,0.0703,0.0697,0.02179,-0.00056,0.0
strat,v4,7,2000,Development,f1,0.0084,0.0085,0.01228,0.00018,0.0
strat,v4,7,2000,Insect/Disease,f1,0.017,0.0194,0.02055,0.00235,0.0
strat,v4,7,2000,Beaver,f1,0.0187,0.0184,0.02318,-0.00026,0.0
simple,v4,7,5000,Stable,recall,0.9544,0.9546,0.00217,0.00019,0.0
simple,v4,7,5000,Harvest,recall,0.0701,0.0695,0.02325,-0.00058,0.0
simple,v4,7,5000,Development,recall,0.1222,0.1191,0.09911,-0.00315,0.0
simple,v4,7,5000,Insect/Disease,recall,0.0384,0.0399,0.02072,0.00152,0.0
simple,v4,7,5000,Beaver,recall,0.2033,0.1687,0.1408,-0.03461,0.0
simple,v4,7,5000,Stable,precision,0.9874,0.9873,0.00108,-0.00015,0.0
simple,v4,7,5000,Harvest,precision,0.0705,0.0724,0.02505,0.00196,0.0
simple,v4,7,5000,Development,precision,0.0043,0.0043,0.00388,-6e-05,0.0
simple,v4,7,5000,Insect/Disease,precision,0.0109,0.0115,0.00638,0.00053,0.0
simple,v4,7,5000,Beaver,precision,0.0098,0.008,0.00787,-0.00176,0.0
simple,v4,7,5000,Stable,f1,0.9706,0.9706,0.0013,2e-05,0.0
simple,v4,7,5000,Harvest,f1,0.0703,0.0707,0.02352,0.00037,0.0
simple,v4,7,5000,Development,f1,0.0084,0.0085,0.0074,0.00011,0.03
simple,v4,7,5000,Insect/Disease,f1,0.017,0.0177,0.00955,0.0007,0.0
simple,v4,7,5000,Beaver,f1,0.0187,0.0171,0.01452,-0.00159,0.11
strat,v4,7,5000,Stable,recall,0.9544,0.955,0.00481,0.00061,0.0
strat,v4,7,5000,Harvest,recall,0.0701,0.0706,0.01732,0.0005,0.0
strat,v4,7,5000,Development,recall,0.1222,0.1259,0.10004,0.00366,0.0
strat,v4,7,5000,Insect/Disease,recall,0.0384,0.0416,0.03034,0.0032,0.0
strat,v4,7,5000,Beaver,recall,0.2033,0.2181,0.15365,0.01479,0.0
strat,v4,7,5000,Stable,precision,0.9874,0.9876,0.00098,0.0002,0.0
strat,v4,7,5000,Harvest,precision,0.0705,0.0726,0.0239,0.00211,0.0
strat,v4,7,5000,Development,precision,0.0043,0.0046,0.00507,0.00023,0.0
strat,v4,7,5000,Insect/Disease,precision,0.0109,0.0119,0.00893,0.00095,0.0
strat,v4,7,5000,Beaver,precision,0.0098,0.0111,0.01427,0.00128,0.0
strat,v4,7,5000,Stable,f1,0.9706,0.971,0.00256,0.0004,0.0
strat,v4,7,5000,Harvest,f1,0.0703,0.0706,0.01872,0.00029,0.0
strat,v4,7,5000,Development,f1,0.0084,0.0087,0.00955,0.00038,0.0
strat,v4,7,5000,Insect/Disease,f1,0.017,0.0183,0.01359,0.00129,0.0
strat,v4,7,5000,Beaver,f1,0.0187,0.0207,0.02584,0.00209,0.0
simple,v4,9,20,Stable,recall,0.9544,0.9538,0.03562,-0.00053,0.0
simple,v4,9,20,Harvest,recall,0.0692,0.0322,0.1503,-0.03695,0.46
simple,v4,9,20,Development,recall,0.1229,0.0455,0.15076,-0.07741,0.89
simple,v4,9,20,Insect/Disease,recall,0.0387,0.0469,0.16447,0.0082,0.52
simple,v4,9,20,Beaver,recall,0.2028,0.0769,0.27735,-0.12585,0.87
simple,v4,9,20,Stable,precision,0.9875,0.9847,0.02239,-0.00276,0.0
simple,v4,9,20,Harvest,precision,0.0695,0.0361,0.1616,-0.03341,0.27
simple,v4,9,20,Development,precision,0.0043,0.0008,0.00686,-0.00359,0.17
simple,v4,9,20,Insect/Disease,precision,0.0109,0.0244,0.11189,0.01342,0.29
simple,v4,9,20,Beaver,precision,0.0098,0.0031,0.02713,-0.00674,0.23
simple,v4,9,20,Stable,f1,0.9706,0.9686,0.02265,-0.00203,0.0
simple,v4,9,20,Harvest,f1,0.0693,0.1826,0.23128,0.11322,0.94
simple,v4,9,20,Development,f1,0.0084,0.1111,,0.10272,0.99
simple,v4,9,20,Insect/Disease,f1,0.0171,0.1949,0.2559,0.17785,0.94
simple,v4,9,20,Beaver,f1,0.0188,0.3846,,0.36586,0.99
strat,v4,9,20,Stable,recall,0.9544,0.9504,0.07726,-0.00394,0.0
strat,v4,9,20,Harvest,recall,0.0692,0.0767,0.10889,0.00753,0.0
strat,v4,9,20,Development,recall,0.1229,0.1261,0.18285,0.00326,0.0
strat,v4,9,20,Insect/Disease,recall,0.0387,0.0449,0.07989,0.00617,0.0
strat,v4,9,20,Beaver,recall,0.2028,0.2699,0.21287,0.06716,0.0
strat,v4,9,20,Stable,precision,0.9875,0.9874,0.0155,-5e-05,0.0
strat,v4,9,20,Harvest,precision,0.0695,0.4061,0.39452,0.33654,0.04
strat,v4,9,20,Development,precision,0.0043,0.0925,0.20309,0.08818,0.01
strat,v4,9,20,Insect/Disease,precision,0.0109,0.0546,0.13916,0.04366,0.01
strat,v4,9,20,Beaver,precision,0.0098,0.2102,0.28669,0.20033,0.02
strat,v4,9,20,Stable,f1,0.9706,0.9667,0.04519,-0.0039,0.0
strat,v4,9,20,Harvest,f1,0.0693,0.1464,0.15409,0.07709,0.29
strat,v4,9,20,Development,f1,0.0084,0.0854,0.13134,0.07705,0.27
strat,v4,9,20,Insect/Disease,f1,0.0171,0.0716,0.09116,0.05449,0.54
strat,v4,9,20,Beaver,f1,0.0188,0.1605,0.17609,0.14173,0.11
simple,v4,9,50,Stable,recall,0.9544,0.9575,0.01942,0.0031,0.0
simple,v4,9,50,Harvest,recall,0.0692,0.0312,0.11632,-0.038,0.09
simple,v4,9,50,Development,recall,0.1229,0.1141,0.28095,-0.00872,0.7
simple,v4,9,50,Insect/Disease,recall,0.0387,0.0382,0.1322,-0.00049,0.16
simple,v4,9,50,Beaver,recall,0.2028,0.0665,0.2231,-0.13632,0.8
simple,v4,9,50,Stable,precision,0.9875,0.9878,0.01234,0.00036,0.0
simple,v4,9,50,Harvest,precision,0.0695,0.0267,0.09926,-0.04282,0.03
simple,v4,9,50,Development,precision,0.0043,0.0033,0.02755,-0.00103,0.0
simple,v4,9,50,Insect/Disease,precision,0.0109,0.0126,0.05744,0.00163,0.04
simple,v4,9,50,Beaver,precision,0.0098,0.0045,0.04165,-0.0053,0.01
simple,v4,9,50,Stable,f1,0.9706,0.9723,0.0114,0.00163,0.0
simple,v4,9,50,Harvest,f1,0.0693,0.162,0.20561,0.0927,0.86
simple,v4,9,50,Development,f1,0.0084,0.0891,0.1367,0.0807,0.95
simple,v4,9,50,Insect/Disease,f1,0.0171,0.1532,0.17067,0.13613,0.9
simple,v4,9,50,Beaver,f1,0.0188,0.2135,0.31652,0.19473,0.97
strat,v4,9,50,Stable,recall,0.9544,0.9534,0.04268,-0.00098,0.0
strat,v4,9,50,Harvest,recall,0.0692,0.0711,0.07216,0.0019,0.0
strat,v4,9,50,Development,recall,0.1229,0.1073,0.11804,-0.01556,0.0
strat,v4,9,50,Insect/Disease,recall,0.0387,0.0612,0.10904,0.02245,0.0
strat,v4,9,50,Beaver,recall,0.2028,0.2614,0.14252,0.05867,0.0
strat,v4,9,50,Stable,precision,0.9875,0.9874,0.01041,-6e-05,0.0
strat,v4,9,50,Harvest,precision,0.0695,0.3766,0.35488,0.30708,0.0
strat,v4,9,50,Development,precision,0.0043,0.0265,0.06782,0.02213,0.0
