design,version,W,n,cls,census_corr,mean_corr,frac_undefined,mean_rmse,mean_bias
strat,v4,9,1000,Forest,0.555,0.4778,0.0,0.3636,0.0787
strat,v4,9,1000,Urban,0.185,0.339,0.0,0.3307,0.1275
strat,v4,9,1000,Water,0.5851,0.6557,0.0,0.2229,-0.0059
strat,v4,9,1000,Agriculture,0.6882,0.571,0.0,0.2534,-0.0186
strat,v4,9,1000,Grass/Shrub,0.2585,0.2504,0.0,0.2684,-0.025
strat,v4,9,1000,Wetland,0.2431,0.2148,0.0,0.2605,-0.0738
strat,v4,9,1000,Beaver,0.0863,0.4208,0.0,0.1326,-0.0093
strat,v4,9,1000,Insect/Disease,0.0353,0.0388,0.0,0.1739,-0.0104
simple,v4,9,2000,Harvest,0.0934,0.083,0.0,0.1109,-0.0002
simple,v4,9,2000,Development,0.0331,0.0415,0.0,0.0904,0.0165
simple,v4,9,2000,Forest,0.555,0.5546,0.0,0.3964,-0.0675
simple,v4,9,2000,Urban,0.185,0.1835,0.0,0.3315,0.1535
simple,v4,9,2000,Water,0.5851,0.584,0.0,0.2311,0.0167
simple,v4,9,2000,Agriculture,0.6882,0.6875,0.0,0.2371,-0.0567
simple,v4,9,2000,Grass/Shrub,0.2585,0.2615,0.0,0.2571,-0.0008
simple,v4,9,2000,Wetland,0.2431,0.2439,0.0,0.2493,-0.078
simple,v4,9,2000,Beaver,0.0863,0.0819,0.0,0.0564,0.0079
simple,v4,9,2000,Insect/Disease,0.0353,0.0369,0.0,0.0827,0.0086
strat,v4,9,2000,Harvest,0.0934,0.179,0.0,0.2519,-0.0629
strat,v4,9,2000,Development,0.0331,0.1382,0.0,0.1815,0.0005
strat,v4,9,2000,Forest,0.555,0.4767,0.0,0.3689,0.0857
strat,v4,9,2000,Urban,0.185,0.3289,0.0,0.3362,0.1317
strat,v4,9,2000,Water,0.5851,0.6558,0.0,0.2287,-0.0087
strat,v4,9,2000,Agriculture,0.6882,0.587,0.0,0.2529,-0.0243
strat,v4,9,2000,Grass/Shrub,0.2585,0.2547,0.0,0.2738,-0.0268
strat,v4,9,2000,Wetland,0.2431,0.2403,0.0,0.2574,-0.0812
strat,v4,9,2000,Beaver,0.0863,0.3788,0.0,0.1072,0.0001
strat,v4,9,2000,Insect/Disease,0.0353,0.0432,0.0,0.1785,-0.0141
simple,v4,9,5000,Harvest,0.0934,0.093,0.0,0.1089,-0.0002
simple,v4,9,5000,Development,0.0331,0.0357,0.0,0.0915,0.0166
simple,v4,9,5000,Forest,0.555,0.556,0.0,0.3959,-0.0667
simple,v4,9,5000,Urban,0.185,0.1854,0.0,0.3318,0.1536
simple,v4,9,5000,Water,0.5851,0.5865,0.0,0.231,0.0156
simple,v4,9,5000,Agriculture,0.6882,0.6897,0.0,0.237,-0.0558
simple,v4,9,5000,Grass/Shrub,0.2585,0.261,0.0,0.2569,-0.0016
simple,v4,9,5000,Wetland,0.2431,0.2418,0.0,0.2491,-0.0778
simple,v4,9,5000,Beaver,0.0863,0.0863,0.0,0.0566,0.0078
simple,v4,9,5000,Insect/Disease,0.0353,0.037,0.0,0.0831,0.0084
strat,v4,9,5000,Harvest,0.0934,0.1791,0.0,0.2626,-0.0689
strat,v4,9,5000,Development,0.0331,0.1029,0.0,0.1504,0.016
strat,v4,9,5000,Forest,0.555,0.4728,0.0,0.3763,0.0922
strat,v4,9,5000,Urban,0.185,0.3155,0.0,0.3427,0.1374
strat,v4,9,5000,Water,0.5851,0.6541,0.0,0.2374,-0.0117
strat,v4,9,5000,Agriculture,0.6882,0.6278,0.0,0.242,-0.0362
strat,v4,9,5000,Grass/Shrub,0.2585,0.257,0.0,0.2795,-0.0296
strat,v4,9,5000,Wetland,0.2431,0.2577,0.0,0.2596,-0.0884
strat,v4,9,5000,Beaver,0.0863,0.295,0.0,0.0888,0.0069
strat,v4,9,5000,Insect/Disease,0.0353,0.0453,0.0,0.1838,-0.0176
simple,v5,1,20,Harvest,0.0288,0.1323,0.89,0.1691,0.02
simple,v5,1,20,Development,0.0118,,1.0,0.0546,0.0115
simple,v5,1,20,Forest,0.5052,0.5009,0.0,0.5029,-0.1805
simple,v5,1,20,Urban,0.4881,0.6427,0.59,0.1469,0.018
simple,v5,1,20,Water,0.9324,0.9516,0.19,0.0537,0.001
simple,v5,1,20,Agriculture,0.763,0.8214,0.05,0.1717,-0.0015
simple,v5,1,20,Grass/Shrub,0.1966,0.1678,0.36,0.3313,0.006
simple,v5,1,20,Wetland,0.3353,0.3891,0.28,0.318,-0.033
simple,v5,1,20,Beaver,0.0157,0.1179,0.97,0.3461,0.141
simple,v5,1,20,Insect/Disease,0.0146,-0.0526,0.97,0.107,0.0175
strat,v5,1,20,Harvest,0.0288,0.1108,0.49,0.3383,-0.066
strat,v5,1,20,Development,0.0118,0.2467,0.7,0.3189,-0.0825
strat,v5,1,20,Forest,0.5052,0.2549,0.0,0.4512,0.118
strat,v5,1,20,Urban,0.4881,0.4631,0.0,0.3132,0.034
strat,v5,1,20,Water,0.9324,0.9243,0.0,0.0686,0.0085
strat,v5,1,20,Agriculture,0.763,0.6485,0.02,0.2464,0.0375
strat,v5,1,20,Grass/Shrub,0.1966,0.1751,0.14,0.3666,-0.013
strat,v5,1,20,Wetland,0.3353,0.2561,0.1,0.3685,0.008
strat,v5,1,20,Beaver,0.0157,0.2567,0.06,0.3835,0.0355
strat,v5,1,20,Insect/Disease,0.0146,0.2037,0.68,0.3213,-0.08
simple,v5,1,50,Harvest,0.0288,0.0977,0.61,0.1957,0.0236
simple,v5,1,50,Development,0.0118,1.0,0.99,0.0942,0.0162
simple,v5,1,50,Forest,0.5052,0.5007,0.0,0.5136,-0.178
simple,v5,1,50,Urban,0.4881,0.5697,0.24,0.1896,0.018
simple,v5,1,50,Water,0.9324,0.9399,0.02,0.0563,0.0012
simple,v5,1,50,Agriculture,0.763,0.7809,0.0,0.2194,-0.0198
simple,v5,1,50,Grass/Shrub,0.1966,0.1933,0.06,0.3418,-0.0062
simple,v5,1,50,Wetland,0.3353,0.3504,0.07,0.3261,-0.0268
simple,v5,1,50,Beaver,0.0157,,1.0,0.3882,0.1544
simple,v5,1,50,Insect/Disease,0.0146,0.1769,0.9,0.1194,0.0174
strat,v5,1,50,Harvest,0.0288,0.0863,0.07,0.3484,-0.0566
strat,v5,1,50,Development,0.0118,0.1612,0.28,0.3262,-0.0754
strat,v5,1,50,Forest,0.5052,0.2634,0.0,0.455,0.119
strat,v5,1,50,Urban,0.4881,0.4722,0.0,0.3328,0.0394
strat,v5,1,50,Water,0.9324,0.9205,0.0,0.0956,0.0074
strat,v5,1,50,Agriculture,0.763,0.6378,0.0,0.2726,0.0372
strat,v5,1,50,Grass/Shrub,0.1966,0.2215,0.01,0.3539,-0.022
strat,v5,1,50,Wetland,0.3353,0.2508,0.0,0.3604,-0.0026
strat,v5,1,50,Beaver,0.0157,0.3007,0.0,0.3765,0.0324
strat,v5,1,50,Insect/Disease,0.0146,0.1317,0.36,0.3273,-0.0788
simple,v5,1,100,Harvest,0.0288,-0.0001,0.31,0.2091,0.0245
simple,v5,1,100,Development,0.0118,-0.0122,0.92,0.1095,0.0138
simple,v5,1,100,Forest,0.5052,0.4933,0.0,0.5227,-0.1851
simple,v5,1,100,Urban,0.4881,0.4842,0.04,0.1951,0.0163
simple,v5,1,100,Water,0.9324,0.9289,0.0,0.0826,0.0011
simple,v5,1,100,Agriculture,0.763,0.7763,0.0,0.2281,-0.0119
simple,v5,1,100,Grass/Shrub,0.1966,0.179,0.0,0.3515,-0.0016
simple,v5,1,100,Wetland,0.3353,0.3436,0.0,0.3297,-0.0322
simple,v5,1,100,Beaver,0.0157,0.0414,0.92,0.3908,0.1534
simple,v5,1,100,Insect/Disease,0.0146,0.0429,0.69,0.1599,0.0217
strat,v5,1,100,Harvest,0.0288,0.1016,0.01,0.3443,-0.0607
strat,v5,1,100,Development,0.0118,0.1391,0.1,0.3246,-0.0768
strat,v5,1,100,Forest,0.5052,0.2823,0.0,0.4523,0.1201
strat,v5,1,100,Urban,0.4881,0.4838,0.0,0.3306,0.0389
strat,v5,1,100,Water,0.9324,0.9089,0.0,0.1157,0.0022
strat,v5,1,100,Agriculture,0.763,0.6516,0.0,0.2725,0.0377
strat,v5,1,100,Grass/Shrub,0.1966,0.224,0.0,0.3549,-0.0204
strat,v5,1,100,Wetland,0.3353,0.2723,0.0,0.3584,-0.002
strat,v5,1,100,Beaver,0.0157,0.3107,0.0,0.3803,0.0376
strat,v5,1,100,Insect/Disease,0.0146,0.0838,0.08,0.3321,-0.0766
simple,v5,1,200,Harvest,0.0288,0.0441,0.13,0.1999,0.022
simple,v5,1,200,Development,0.0118,-0.0093,0.85,0.1246,0.0152
simple,v5,1,200,Forest,0.5052,0.5037,0.0,0.5178,-0.1829
simple,v5,1,200,Urban,0.4881,0.4681,0.01,0.2035,0.0199
simple,v5,1,200,Water,0.9324,0.9356,0.0,0.0899,0.0009
simple,v5,1,200,Agriculture,0.763,0.7478,0.0,0.2463,-0.0112
simple,v5,1,200,Grass/Shrub,0.1966,0.1915,0.0,0.3551,-0.0054
simple,v5,1,200,Wetland,0.3353,0.3324,0.0,0.3331,-0.0348
simple,v5,1,200,Beaver,0.0157,0.0655,0.96,0.3917,0.1542
simple,v5,1,200,Insect/Disease,0.0146,0.013,0.56,0.1627,0.0221
strat,v5,1,200,Harvest,0.0288,0.0605,0.0,0.3512,-0.0616
strat,v5,1,200,Development,0.0118,0.0854,0.01,0.3328,-0.0765
strat,v5,1,200,Forest,0.5052,0.2661,0.0,0.4627,0.127
strat,v5,1,200,Urban,0.4881,0.491,0.0,0.3316,0.0416
strat,v5,1,200,Water,0.9324,0.8983,0.0,0.1319,0.004
strat,v5,1,200,Agriculture,0.763,0.6386,0.0,0.2766,0.0351
strat,v5,1,200,Grass/Shrub,0.1966,0.234,0.0,0.353,-0.0209
strat,v5,1,200,Wetland,0.3353,0.2431,0.0,0.363,-0.0065
strat,v5,1,200,Beaver,0.0157,0.2868,0.0,0.3861,0.0359
strat,v5,1,200,Insect/Disease,0.0146,0.0914,0.0,0.3293,-0.0784
simple,v5,1,500,Harvest,0.0288,0.0252,0.01,0.2116,0.0242
simple,v5,1,500,Development,0.0118,0.0307,0.74,0.1262,0.0155
simple,v5,1,500,Forest,0.5052,0.5055,0.0,0.5161,-0.1803
simple,v5,1,500,Urban,0.4881,0.4856,0.0,0.204,0.0206
simple,v5,1,500,Water,0.9324,0.9327,0.0,0.1003,0.0008
simple,v5,1,500,Agriculture,0.763,0.7646,0.0,0.2423,-0.011
simple,v5,1,500,Grass/Shrub,0.1966,0.1884,0.0,0.3553,-0.0043
simple,v5,1,500,Wetland,0.3353,0.341,0.0,0.3332,-0.035
simple,v5,1,500,Beaver,0.0157,0.0168,0.83,0.3856,0.1486
simple,v5,1,500,Insect/Disease,0.0146,0.0131,0.21,0.1642,0.0209
strat,v5,1,500,Harvest,0.0288,0.0811,0.0,0.3477,-0.0619
strat,v5,1,500,Development,0.0118,0.1,0.0,0.3318,-0.0756
strat,v5,1,500,Forest,0.5052,0.2852,0.0,0.4547,0.1228
strat,v5,1,500,Urban,0.4881,0.481,0.0,0.3363,0.0429
strat,v5,1,500,Water,0.9324,0.9148,0.0,0.1246,0.0056
strat,v5,1,500,Agriculture,0.763,0.6149,0.0,0.2868,0.0361
strat,v5,1,500,Grass/Shrub,0.1966,0.2053,0.0,0.359,-0.022
strat,v5,1,500,Wetland,0.3353,0.2461,0.0,0.3643,-0.0044
strat,v5,1,500,Beaver,0.0157,0.2926,0.0,0.3841,0.0347
strat,v5,1,500,Insect/Disease,0.0146,0.0851,0.0,0.3314,-0.0781
simple,v5,1,1000,Harvest,0.0288,0.0282,0.0,0.2084,0.0225
simple,v5,1,1000,Development,0.0118,0.0391,0.55,0.1244,0.0147
simple,v5,1,1000,Forest,0.5052,0.5065,0.0,0.5152,-0.1786
simple,v5,1,1000,Urban,0.4881,0.48,0.0,0.2086,0.0214
simple,v5,1,1000,Water,0.9324,0.9316,0.0,0.1022,0.0006
simple,v5,1,1000,Agriculture,0.763,0.7573,0.0,0.2474,-0.0129
simple,v5,1,1000,Grass/Shrub,0.1966,0.1963,0.0,0.355,-0.0027
simple,v5,1,1000,Wetland,0.3353,0.3349,0.0,0.3365,-0.0352
simple,v5,1,1000,Beaver,0.0157,0.0281,0.71,0.3868,0.1495
simple,v5,1,1000,Insect/Disease,0.0146,0.014,0.01,0.1644,0.0206
strat,v5,1,1000,Harvest,0.0288,0.078,0.0,0.3492,-0.0611
strat,v5,1,1000,Development,0.0118,0.1082,0.0,0.3317,-0.0746
strat,v5,1,1000,Forest,0.5052,0.2756,0.0,0.4567,0.1217
strat,v5,1,1000,Urban,0.4881,0.4888,0.0,0.3325,0.0409
strat,v5,1,1000,Water,0.9324,0.9099,0.0,0.1283,0.0049
strat,v5,1,1000,Agriculture,0.763,0.6182,0.0,0.2837,0.0333
strat,v5,1,1000,Grass/Shrub,0.1966,0.219,0.0,0.3591,-0.0188
strat,v5,1,1000,Wetland,0.3353,0.2513,0.0,0.3633,-0.0044
strat,v5,1,1000,Beaver,0.0157,0.2846,0.0,0.3877,0.0363
strat,v5,1,1000,Insect/Disease,0.0146,0.1024,0.0,0.3291,-0.0782
simple,v5,1,2000,Harvest,0.0288,0.0234,0.0,0.2119,0.0237
simple,v5,1,2000,Development,0.0118,0.0098,0.23,0.1246,0.0143
simple,v5,1,2000,Forest,0.5052,0.5047,0.0,0.5165,-0.1787
simple,v5,1,2000,Urban,0.4881,0.4878,0.0,0.2076,0.0205
simple,v5,1,2000,Water,0.9324,0.9324,0.0,0.102,0.0008
simple,v5,1,2000,Agriculture,0.763,0.7616,0.0,0.2441,-0.0117
simple,v5,1,2000,Grass/Shrub,0.1966,0.2003,0.0,0.354,-0.0021
simple,v5,1,2000,Wetland,0.3353,0.334,0.0,0.3367,-0.0357
simple,v5,1,2000,Beaver,0.0157,0.0287,0.52,0.3857,0.1485
simple,v5,1,2000,Insect/Disease,0.0146,0.013,0.0,0.1648,0.0204
strat,v5,1,2000,Harvest,0.0288,0.0769,0.0,0.3504,-0.0602
strat,v5,1,2000,Development,0.0118,0.1035,0.0,0.3317,-0.0754
strat,v5,1,2000,Forest,0.5052,0.2781,0.0,0.4559,0.1215
strat,v5,1,2000,Urban,0.4881,0.4851,0.0,0.3333,0.0403
strat,v5,1,2000,Water,0.9324,0.9108,0.0,0.128,0.005
strat,v5,1,2000,Agriculture,0.763,0.6106,0.0,0.2869,0.034
strat,v5,1,2000,Grass/Shrub,0.1966,0.224,0.0,0.3573,-0.0197
strat,v5,1,2000,Wetland,0.3353,0.2546,0.0,0.3632,-0.0037
strat,v5,1,2000,Beaver,0.0157,0.2936,0.0,0.3854,0.0363
strat,v5,1,2000,Insect/Disease,0.0146,0.0939,0.0,0.3305,-0.0782
simple,v5,1,5000,Harvest,0.0288,0.0275,0.0,0.2096,0.0233
simple,v5,1,5000,Development,0.0118,0.0111,0.02,0.1239,0.0143
simple,v5,1,5000,Forest,0.5052,0.5038,0.0,0.5177,-0.1807
simple,v5,1,5000,Urban,0.4881,0.489,0.0,0.2069,0.02
simple,v5,1,5000,Water,0.9324,0.9307,0.0,0.1038,0.0011
simple,v5,1,5000,Agriculture,0.763,0.763,0.0,0.2432,-0.0114
simple,v5,1,5000,Grass/Shrub,0.1966,0.1951,0.0,0.3542,-0.0014
simple,v5,1,5000,Wetland,0.3353,0.3368,0.0,0.3354,-0.0359
simple,v5,1,5000,Beaver,0.0157,0.0186,0.13,0.3874,0.1497
simple,v5,1,5000,Insect/Disease,0.0146,0.0117,0.0,0.1648,0.0211
strat,v5,1,5000,Harvest,0.0288,0.0745,0.0,0.3498,-0.0612
strat,v5,1,5000,Development,0.0118,0.1027,0.0,0.3319,-0.0753
strat,v5,1,5000,Forest,0.5052,0.2769,0.0,0.4565,0.1218
strat,v5,1,5000,Urban,0.4881,0.4872,0.0,0.3326,0.0402
strat,v5,1,5000,Water,0.9324,0.911,0.0,0.128,0.0049
strat,v5,1,5000,Agriculture,0.763,0.6178,0.0,0.285,0.0348
strat,v5,1,5000,Grass/Shrub,0.1966,0.222,0.0,0.3576,-0.0199
strat,v5,1,5000,Wetland,0.3353,0.2594,0.0,0.3622,-0.0035
strat,v5,1,5000,Beaver,0.0157,0.2876,0.0,0.3874,0.0367
strat,v5,1,5000,Insect/Disease,0.0146,0.0967,0.0,0.3298,-0.0785
simple,v5,3,20,Harvest,0.036,0.019,0.78,0.1272,0.0263
simple,v5,3,20,Development,0.0182,0.1009,0.96,0.0659,0.0168
simple,v5,3,20,Forest,0.5698,0.5628,0.0,0.4448,-0.179
simple,v5,3,20,Urban,0.6427,0.6792,0.26,0.1339,0.0241
simple,v5,3,20,Water,0.9603,0.9851,0.18,0.0316,-0.0002
simple,v5,3,20,Agriculture,0.8338,0.823,0.04,0.1801,-0.0136
simple,v5,3,20,Grass/Shrub,0.2513,0.2261,0.08,0.2738,-0.009
simple,v5,3,20,Wetland,0.4221,0.4565,0.11,0.2305,-0.0356
simple,v5,3,20,Beaver,0.0225,,1.0,0.3404,0.1517
simple,v5,3,20,Insect/Disease,0.0212,0.3024,0.89,0.0935,0.0184
strat,v5,3,20,Harvest,0.036,0.0046,0.31,0.3054,-0.0501
strat,v5,3,20,Development,0.0182,0.1644,0.25,0.2322,-0.0338
strat,v5,3,20,Forest,0.5698,0.4091,0.0,0.3753,0.0385
strat,v5,3,20,Urban,0.6427,0.6529,0.0,0.2321,0.0476
strat,v5,3,20,Water,0.9603,0.9408,0.0,0.0685,-0.0005
strat,v5,3,20,Agriculture,0.8338,0.7348,0.0,0.2171,0.0139
strat,v5,3,20,Grass/Shrub,0.2513,0.2817,0.1,0.2857,-0.0304
strat,v5,3,20,Wetland,0.4221,0.3442,0.03,0.2898,-0.0165
strat,v5,3,20,Beaver,0.0225,0.3149,0.0,0.3079,0.0701
strat,v5,3,20,Insect/Disease,0.0212,0.0945,0.53,0.2264,-0.0389
simple,v5,3,50,Harvest,0.036,0.1143,0.46,0.1506,0.0194
simple,v5,3,50,Development,0.0182,-0.0283,0.91,0.0841,0.0151
simple,v5,3,50,Forest,0.5698,0.571,0.0,0.4512,-0.1818
simple,v5,3,50,Urban,0.6427,0.5788,0.07,0.1415,0.017
simple,v5,3,50,Water,0.9603,0.9437,0.02,0.0539,0.0005
simple,v5,3,50,Agriculture,0.8338,0.8226,0.0,0.1868,-0.0108
simple,v5,3,50,Grass/Shrub,0.2513,0.2446,0.0,0.2927,-0.0038
simple,v5,3,50,Wetland,0.4221,0.4226,0.0,0.2777,-0.0362
simple,v5,3,50,Beaver,0.0225,0.1691,0.96,0.362,0.1594
simple,v5,3,50,Insect/Disease,0.0212,0.0978,0.64,0.125,0.0212
strat,v5,3,50,Harvest,0.036,0.0866,0.06,0.3103,-0.0501
strat,v5,3,50,Development,0.0182,0.1544,0.09,0.2426,-0.0397
strat,v5,3,50,Forest,0.5698,0.3969,0.0,0.3851,0.0431
strat,v5,3,50,Urban,0.6427,0.6688,0.0,0.2386,0.0467
strat,v5,3,50,Water,0.9603,0.9578,0.0,0.0719,-0.0014
strat,v5,3,50,Agriculture,0.8338,0.7414,0.0,0.2187,0.0133
strat,v5,3,50,Grass/Shrub,0.2513,0.2823,0.0,0.2907,-0.028
strat,v5,3,50,Wetland,0.4221,0.3193,0.0,0.2994,-0.0177
strat,v5,3,50,Beaver,0.0225,0.2921,0.0,0.3225,0.0758
strat,v5,3,50,Insect/Disease,0.0212,0.1317,0.2,0.2281,-0.042
simple,v5,3,100,Harvest,0.036,0.0633,0.13,0.1743,0.0241
simple,v5,3,100,Development,0.0182,0.1206,0.88,0.0946,0.015
simple,v5,3,100,Forest,0.5698,0.581,0.0,0.4485,-0.1791
simple,v5,3,100,Urban,0.6427,0.6689,0.0,0.1483,0.0231
simple,v5,3,100,Water,0.9603,0.9635,0.0,0.0611,-0.0001
simple,v5,3,100,Agriculture,0.8338,0.8396,0.0,0.1846,-0.0136
simple,v5,3,100,Grass/Shrub,0.2513,0.2646,0.0,0.2905,-0.0009
simple,v5,3,100,Wetland,0.4221,0.4462,0.0,0.2696,-0.0351
simple,v5,3,100,Beaver,0.0225,0.1304,0.87,0.3487,0.1465
simple,v5,3,100,Insect/Disease,0.0212,-0.0041,0.42,0.1406,0.02
strat,v5,3,100,Harvest,0.036,0.0659,0.0,0.3119,-0.0518
strat,v5,3,100,Development,0.0182,0.0943,0.01,0.2476,-0.0424
strat,v5,3,100,Forest,0.5698,0.3979,0.0,0.383,0.0411
strat,v5,3,100,Urban,0.6427,0.664,0.0,0.247,0.0493
strat,v5,3,100,Water,0.9603,0.9448,0.0,0.0925,-0.0012
strat,v5,3,100,Agriculture,0.8338,0.6964,0.0,0.2439,0.0185
strat,v5,3,100,Grass/Shrub,0.2513,0.2616,0.0,0.2997,-0.0318
strat,v5,3,100,Wetland,0.4221,0.3521,0.0,0.2965,-0.0211
strat,v5,3,100,Beaver,0.0225,0.319,0.0,0.3244,0.0809
strat,v5,3,100,Insect/Disease,0.0212,0.0733,0.03,0.2323,-0.0414
simple,v5,3,200,Harvest,0.036,0.0182,0.02,0.1914,0.0261
simple,v5,3,200,Development,0.0182,0.108,0.68,0.1051,0.0153
simple,v5,3,200,Forest,0.5698,0.5704,0.0,0.4546,-0.183
simple,v5,3,200,Urban,0.6427,0.6306,0.0,0.1562,0.0216
simple,v5,3,200,Water,0.9603,0.9627,0.0,0.0705,0.001
simple,v5,3,200,Agriculture,0.8338,0.8325,0.0,0.1914,-0.0127
simple,v5,3,200,Grass/Shrub,0.2513,0.259,0.0,0.2921,0.0002
simple,v5,3,200,Wetland,0.4221,0.4296,0.0,0.2691,-0.0386
simple,v5,3,200,Beaver,0.0225,0.0791,0.77,0.3537,0.1493
simple,v5,3,200,Insect/Disease,0.0212,0.0277,0.14,0.1455,0.0209
strat,v5,3,200,Harvest,0.036,0.0811,0.0,0.313,-0.05
strat,v5,3,200,Development,0.0182,0.1053,0.0,0.2484,-0.0406
strat,v5,3,200,Forest,0.5698,0.3886,0.0,0.3858,0.0421
strat,v5,3,200,Urban,0.6427,0.6685,0.0,0.2455,0.0494
strat,v5,3,200,Water,0.9603,0.9468,0.0,0.0939,0.0001
strat,v5,3,200,Agriculture,0.8338,0.705,0.0,0.2399,0.0163
strat,v5,3,200,Grass/Shrub,0.2513,0.287,0.0,0.2949,-0.0313
strat,v5,3,200,Wetland,0.4221,0.3651,0.0,0.2931,-0.0211
strat,v5,3,200,Beaver,0.0225,0.3041,0.0,0.3216,0.0753
strat,v5,3,200,Insect/Disease,0.0212,0.0938,0.0,0.2377,-0.0402
simple,v5,3,500,Harvest,0.036,0.0362,0.0,0.1879,0.0234
simple,v5,3,500,Development,0.0182,0.0199,0.41,0.1025,0.0141
simple,v5,3,500,Forest,0.5698,0.566,0.0,0.4561,-0.1807
simple,v5,3,500,Urban,0.6427,0.6397,0.0,0.1554,0.022
simple,v5,3,500,Water,0.9603,0.9628,0.0,0.0723,0.0005
simple,v5,3,500,Agriculture,0.8338,0.8362,0.0,0.1918,-0.0129
simple,v5,3,500,Grass/Shrub,0.2513,0.2578,0.0,0.294,0.0004
simple,v5,3,500,Wetland,0.4221,0.4209,0.0,0.2732,-0.0376
simple,v5,3,500,Beaver,0.0225,0.0434,0.62,0.3544,0.1495
simple,v5,3,500,Insect/Disease,0.0212,0.0202,0.0,0.1486,0.0213
strat,v5,3,500,Harvest,0.036,0.073,0.0,0.312,-0.0508
strat,v5,3,500,Development,0.0182,0.1081,0.0,0.2464,-0.0402
strat,v5,3,500,Forest,0.5698,0.3799,0.0,0.3902,0.0403
strat,v5,3,500,Urban,0.6427,0.6635,0.0,0.2485,0.0496
strat,v5,3,500,Water,0.9603,0.9485,0.0,0.0945,-0.0016
strat,v5,3,500,Agriculture,0.8338,0.7054,0.0,0.2397,0.016
strat,v5,3,500,Grass/Shrub,0.2513,0.2658,0.0,0.3,-0.03
strat,v5,3,500,Wetland,0.4221,0.3653,0.0,0.296,-0.0189
strat,v5,3,500,Beaver,0.0225,0.296,0.0,0.3246,0.0768
strat,v5,3,500,Insect/Disease,0.0212,0.1026,0.0,0.2321,-0.0413
simple,v5,3,1000,Harvest,0.036,0.0356,0.0,0.1834,0.0228
simple,v5,3,1000,Development,0.0182,0.0132,0.17,0.1063,0.0147
simple,v5,3,1000,Forest,0.5698,0.5718,0.0,0.4537,-0.1792
simple,v5,3,1000,Urban,0.6427,0.6459,0.0,0.1536,0.0209
simple,v5,3,1000,Water,0.9603,0.9596,0.0,0.0764,0.0012
simple,v5,3,1000,Agriculture,0.8338,0.8348,0.0,0.1936,-0.0126
simple,v5,3,1000,Grass/Shrub,0.2513,0.2541,0.0,0.2972,-0.0012
simple,v5,3,1000,Wetland,0.4221,0.4271,0.0,0.2734,-0.0363
simple,v5,3,1000,Beaver,0.0225,0.0289,0.37,0.3542,0.1487
simple,v5,3,1000,Insect/Disease,0.0212,0.023,0.0,0.1476,0.021
strat,v5,3,1000,Harvest,0.036,0.0813,0.0,0.3114,-0.0491
strat,v5,3,1000,Development,0.0182,0.1032,0.0,0.2466,-0.042
strat,v5,3,1000,Forest,0.5698,0.3778,0.0,0.3898,0.0388
strat,v5,3,1000,Urban,0.6427,0.6614,0.0,0.251,0.051
strat,v5,3,1000,Water,0.9603,0.9449,0.0,0.0981,-0.0015
strat,v5,3,1000,Agriculture,0.8338,0.7044,0.0,0.2408,0.0169
strat,v5,3,1000,Grass/Shrub,0.2513,0.2746,0.0,0.3,-0.0304
strat,v5,3,1000,Wetland,0.4221,0.3559,0.0,0.2967,-0.0207
strat,v5,3,1000,Beaver,0.0225,0.2909,0.0,0.3278,0.0774
strat,v5,3,1000,Insect/Disease,0.0212,0.0977,0.0,0.2328,-0.0404
simple,v5,3,2000,Harvest,0.036,0.0406,0.0,0.1838,0.0231
simple,v5,3,2000,Development,0.0182,0.0122,0.0,0.107,0.0145
simple,v5,3,2000,Forest,0.5698,0.5718,0.0,0.4545,-0.1813
simple,v5,3,2000,Urban,0.6427,0.6425,0.0,0.1558,0.0215
simple,v5,3,2000,Water,0.9603,0.9607,0.0,0.0762,0.0007
simple,v5,3,2000,Agriculture,0.8338,0.8329,0.0,0.1937,-0.0121
simple,v5,3,2000,Grass/Shrub,0.2513,0.2524,0.0,0.2958,-0.0021
simple,v5,3,2000,Wetland,0.4221,0.4275,0.0,0.272,-0.0346
simple,v5,3,2000,Beaver,0.0225,0.0263,0.05,0.3551,0.1493
simple,v5,3,2000,Insect/Disease,0.0212,0.0177,0.0,0.1478,0.021
strat,v5,3,2000,Harvest,0.036,0.0835,0.0,0.3113,-0.0496
strat,v5,3,2000,Development,0.0182,0.1095,0.0,0.2462,-0.0398
strat,v5,3,2000,Forest,0.5698,0.3858,0.0,0.3888,0.0388
strat,v5,3,2000,Urban,0.6427,0.6614,0.0,0.2506,0.0501
strat,v5,3,2000,Water,0.9603,0.947,0.0,0.0961,-0.0017
strat,v5,3,2000,Agriculture,0.8338,0.7035,0.0,0.2402,0.016
strat,v5,3,2000,Grass/Shrub,0.2513,0.2742,0.0,0.2999,-0.0302
strat,v5,3,2000,Wetland,0.4221,0.3633,0.0,0.2965,-0.02
strat,v5,3,2000,Beaver,0.0225,0.2961,0.0,0.3241,0.0757
strat,v5,3,2000,Insect/Disease,0.0212,0.1012,0.0,0.2336,-0.0394
simple,v5,3,5000,Harvest,0.036,0.0355,0.0,0.1837,0.0228
simple,v5,3,5000,Development,0.0182,0.0194,0.0,0.107,0.0146
simple,v5,3,5000,Forest,0.5698,0.5704,0.0,0.4549,-0.1811
simple,v5,3,5000,Urban,0.6427,0.6405,0.0,0.1564,0.0216
