design,version,W,n,cls,metric,census,mean,sd,bias,frac_undefined
strat,v5,7,100,Water,precision,0.9342,0.9379,0.04932,0.00365,0.0
strat,v5,7,100,Agriculture,precision,0.831,0.8316,0.07546,0.0006,0.0
strat,v5,7,100,Grass/Shrub,precision,0.2686,0.2918,0.12677,0.0232,0.0
strat,v5,7,100,Wetland,precision,0.4802,0.5088,0.14634,0.02861,0.0
strat,v5,7,100,Beaver,precision,0.0011,0.0011,0.00214,1e-05,0.0
strat,v5,7,100,Insect/Disease,precision,0.0088,0.0369,0.08458,0.02812,0.0
strat,v5,7,100,Harvest,f1,0.0416,0.0555,0.06887,0.01396,0.08
strat,v5,7,100,Development,f1,0.0058,0.0058,0.0085,-3e-05,0.14
strat,v5,7,100,Forest,f1,0.6885,0.677,0.11044,-0.01151,0.0
strat,v5,7,100,Urban,f1,0.4978,0.5148,0.0926,0.01703,0.0
strat,v5,7,100,Water,f1,0.9385,0.9427,0.03637,0.00424,0.0
strat,v5,7,100,Agriculture,f1,0.7974,0.7919,0.07048,-0.00552,0.0
strat,v5,7,100,Grass/Shrub,f1,0.2655,0.2747,0.10741,0.00915,0.0
strat,v5,7,100,Wetland,f1,0.388,0.3892,0.11398,0.00126,0.0
strat,v5,7,100,Beaver,f1,0.0023,0.0023,0.0042,1e-05,0.0
strat,v5,7,100,Insect/Disease,f1,0.0154,0.0438,0.06993,0.02838,0.27
simple,v5,7,200,Harvest,recall,0.0833,0.098,0.18097,0.01467,0.0
simple,v5,7,200,Development,recall,0.0732,0.074,0.22146,0.0008,0.39
simple,v5,7,200,Forest,recall,0.5686,0.5678,0.03823,-0.00082,0.0
simple,v5,7,200,Urban,recall,0.6682,0.6668,0.10303,-0.00141,0.0
simple,v5,7,200,Water,recall,0.9428,0.9386,0.03362,-0.00424,0.0
simple,v5,7,200,Agriculture,recall,0.7665,0.763,0.05168,-0.00349,0.0
simple,v5,7,200,Grass/Shrub,recall,0.2625,0.2431,0.06537,-0.01942,0.0
simple,v5,7,200,Wetland,recall,0.3255,0.3202,0.06462,-0.00527,0.0
simple,v5,7,200,Beaver,recall,0.4335,0.3643,0.41317,-0.06918,0.5
simple,v5,7,200,Insect/Disease,recall,0.0631,0.0512,0.14992,-0.01185,0.01
simple,v5,7,200,Harvest,precision,0.0277,0.0242,0.03919,-0.00351,0.0
simple,v5,7,200,Development,precision,0.003,0.0016,0.00603,-0.00139,0.0
simple,v5,7,200,Forest,precision,0.8725,0.871,0.02623,-0.00152,0.0
simple,v5,7,200,Urban,precision,0.3966,0.3884,0.08007,-0.00815,0.0
simple,v5,7,200,Water,precision,0.9342,0.9398,0.04782,0.00562,0.0
simple,v5,7,200,Agriculture,precision,0.831,0.8272,0.04891,-0.00372,0.0
simple,v5,7,200,Grass/Shrub,precision,0.2686,0.2518,0.07146,-0.01677,0.0
simple,v5,7,200,Wetland,precision,0.4802,0.4785,0.07377,-0.00162,0.0
simple,v5,7,200,Beaver,precision,0.0011,0.001,0.00234,-0.00015,0.0
simple,v5,7,200,Insect/Disease,precision,0.0088,0.0051,0.01353,-0.0037,0.0
simple,v5,7,200,Harvest,f1,0.0416,0.0568,0.06147,0.0152,0.38
simple,v5,7,200,Development,f1,0.0058,0.0298,0.02014,0.02402,0.9
simple,v5,7,200,Forest,f1,0.6885,0.6868,0.03221,-0.00172,0.0
simple,v5,7,200,Urban,f1,0.4978,0.4857,0.07665,-0.01211,0.0
simple,v5,7,200,Water,f1,0.9385,0.9385,0.03424,4e-05,0.0
simple,v5,7,200,Agriculture,f1,0.7974,0.7927,0.0416,-0.00469,0.0
simple,v5,7,200,Grass/Shrub,f1,0.2655,0.2447,0.06214,-0.02079,0.0
simple,v5,7,200,Wetland,f1,0.388,0.3807,0.06236,-0.00721,0.0
simple,v5,7,200,Beaver,f1,0.0023,0.007,0.00645,0.00474,0.72
simple,v5,7,200,Insect/Disease,f1,0.0154,0.0349,0.03607,0.01951,0.75
strat,v5,7,200,Harvest,recall,0.0833,0.0815,0.05692,-0.00178,0.0
strat,v5,7,200,Development,recall,0.0732,0.1032,0.14352,0.02996,0.0
strat,v5,7,200,Forest,recall,0.5686,0.5626,0.07944,-0.00607,0.0
strat,v5,7,200,Urban,recall,0.6682,0.6781,0.08791,0.00989,0.0
strat,v5,7,200,Water,recall,0.9428,0.943,0.03435,0.00012,0.0
strat,v5,7,200,Agriculture,recall,0.7665,0.7785,0.0683,0.012,0.0
strat,v5,7,200,Grass/Shrub,recall,0.2625,0.2532,0.07751,-0.00924,0.0
strat,v5,7,200,Wetland,recall,0.3255,0.3369,0.08749,0.01146,0.0
strat,v5,7,200,Beaver,recall,0.4335,0.4589,0.17145,0.02541,0.0
strat,v5,7,200,Insect/Disease,recall,0.0631,0.0815,0.13229,0.01843,0.0
strat,v5,7,200,Harvest,precision,0.0277,0.0357,0.04093,0.00797,0.0
strat,v5,7,200,Development,precision,0.003,0.0058,0.01384,0.00282,0.0
strat,v5,7,200,Forest,precision,0.8725,0.8762,0.03106,0.0037,0.0
strat,v5,7,200,Urban,precision,0.3966,0.4119,0.07238,0.01527,0.0
strat,v5,7,200,Water,precision,0.9342,0.9414,0.04095,0.00722,0.0
strat,v5,7,200,Agriculture,precision,0.831,0.8333,0.0472,0.00239,0.0
strat,v5,7,200,Grass/Shrub,precision,0.2686,0.2943,0.11038,0.02576,0.0
strat,v5,7,200,Wetland,precision,0.4802,0.4748,0.10658,-0.00538,0.0
strat,v5,7,200,Beaver,precision,0.0011,0.0011,0.00163,-6e-05,0.0
strat,v5,7,200,Insect/Disease,precision,0.0088,0.023,0.05042,0.01427,0.0
strat,v5,7,200,Harvest,f1,0.0416,0.0424,0.03485,0.00081,0.0
strat,v5,7,200,Development,f1,0.0058,0.0106,0.02422,0.00484,0.0
strat,v5,7,200,Forest,f1,0.6885,0.6823,0.06254,-0.00627,0.0
strat,v5,7,200,Urban,f1,0.4978,0.5077,0.06355,0.0099,0.0
strat,v5,7,200,Water,f1,0.9385,0.9414,0.02589,0.00285,0.0
strat,v5,7,200,Agriculture,f1,0.7974,0.8032,0.04718,0.00575,0.0
strat,v5,7,200,Grass/Shrub,f1,0.2655,0.2656,0.08058,7e-05,0.0
strat,v5,7,200,Wetland,f1,0.388,0.3886,0.08548,0.00068,0.0
strat,v5,7,200,Beaver,f1,0.0023,0.0021,0.00321,-0.00013,0.0
strat,v5,7,200,Insect/Disease,f1,0.0154,0.0261,0.03654,0.01069,0.1
simple,v5,7,500,Harvest,recall,0.0833,0.0814,0.08585,-0.00189,0.0
simple,v5,7,500,Development,recall,0.0732,0.0796,0.17424,0.00637,0.12
simple,v5,7,500,Forest,recall,0.5686,0.5677,0.02334,-0.00093,0.0
simple,v5,7,500,Urban,recall,0.6682,0.6623,0.06428,-0.0059,0.0
simple,v5,7,500,Water,recall,0.9428,0.9432,0.01891,0.00033,0.0
simple,v5,7,500,Agriculture,recall,0.7665,0.7675,0.03423,0.00103,0.0
simple,v5,7,500,Grass/Shrub,recall,0.2625,0.2589,0.0462,-0.00356,0.0
simple,v5,7,500,Wetland,recall,0.3255,0.3217,0.04301,-0.00378,0.0
simple,v5,7,500,Beaver,recall,0.4335,0.4596,0.39445,0.02615,0.12
simple,v5,7,500,Insect/Disease,recall,0.0631,0.0554,0.08562,-0.00765,0.0
simple,v5,7,500,Harvest,precision,0.0277,0.0284,0.03349,0.00075,0.0
simple,v5,7,500,Development,precision,0.003,0.0032,0.00807,0.00019,0.0
simple,v5,7,500,Forest,precision,0.8725,0.8718,0.01504,-0.0007,0.0
simple,v5,7,500,Urban,precision,0.3966,0.3899,0.04868,-0.0067,0.0
simple,v5,7,500,Water,precision,0.9342,0.9359,0.02166,0.00167,0.0
simple,v5,7,500,Agriculture,precision,0.831,0.8273,0.02781,-0.00363,0.0
simple,v5,7,500,Grass/Shrub,precision,0.2686,0.2649,0.04621,-0.00366,0.0
simple,v5,7,500,Wetland,precision,0.4802,0.4787,0.05979,-0.00144,0.0
simple,v5,7,500,Beaver,precision,0.0011,0.001,0.00158,-0.0001,0.0
simple,v5,7,500,Insect/Disease,precision,0.0088,0.0072,0.01257,-0.00158,0.0
simple,v5,7,500,Harvest,f1,0.0416,0.0418,0.04454,0.00026,0.03
simple,v5,7,500,Development,f1,0.0058,0.0246,0.02117,0.01878,0.76
simple,v5,7,500,Forest,f1,0.6885,0.6874,0.01879,-0.00117,0.0
simple,v5,7,500,Urban,f1,0.4978,0.4893,0.04948,-0.00843,0.0
simple,v5,7,500,Water,f1,0.9385,0.9393,0.01443,0.00078,0.0
simple,v5,7,500,Agriculture,f1,0.7974,0.7958,0.02387,-0.00166,0.0
simple,v5,7,500,Grass/Shrub,f1,0.2655,0.2606,0.04212,-0.00492,0.0
simple,v5,7,500,Wetland,f1,0.388,0.3834,0.04391,-0.00458,0.0
simple,v5,7,500,Beaver,f1,0.0023,0.0032,0.00342,0.00092,0.35
simple,v5,7,500,Insect/Disease,f1,0.0154,0.019,0.02378,0.00361,0.35
strat,v5,7,500,Harvest,recall,0.0833,0.0857,0.05093,0.00241,0.0
strat,v5,7,500,Development,recall,0.0732,0.0606,0.04384,-0.01256,0.0
strat,v5,7,500,Forest,recall,0.5686,0.5752,0.05234,0.00659,0.0
strat,v5,7,500,Urban,recall,0.6682,0.6714,0.05963,0.00317,0.0
strat,v5,7,500,Water,recall,0.9428,0.9417,0.02023,-0.00118,0.0
strat,v5,7,500,Agriculture,recall,0.7665,0.7645,0.04373,-0.002,0.0
strat,v5,7,500,Grass/Shrub,recall,0.2625,0.2636,0.04875,0.00116,0.0
strat,v5,7,500,Wetland,recall,0.3255,0.3281,0.05271,0.00263,0.0
strat,v5,7,500,Beaver,recall,0.4335,0.4228,0.16129,-0.01074,0.0
strat,v5,7,500,Insect/Disease,recall,0.0631,0.0713,0.10671,0.00825,0.0
strat,v5,7,500,Harvest,precision,0.0277,0.0329,0.02231,0.00522,0.0
strat,v5,7,500,Development,precision,0.003,0.0024,0.00196,-0.00065,0.0
strat,v5,7,500,Forest,precision,0.8725,0.8743,0.01955,0.00179,0.0
strat,v5,7,500,Urban,precision,0.3966,0.3975,0.0433,0.00087,0.0
strat,v5,7,500,Water,precision,0.9342,0.9387,0.02701,0.00445,0.0
strat,v5,7,500,Agriculture,precision,0.831,0.8307,0.03168,-0.00023,0.0
strat,v5,7,500,Grass/Shrub,precision,0.2686,0.2725,0.05011,0.00396,0.0
strat,v5,7,500,Wetland,precision,0.4802,0.4839,0.06287,0.0037,0.0
strat,v5,7,500,Beaver,precision,0.0011,0.0011,0.00201,-1e-05,0.0
strat,v5,7,500,Insect/Disease,precision,0.0088,0.0124,0.0264,0.00366,0.0
strat,v5,7,500,Harvest,f1,0.0416,0.0452,0.02597,0.0036,0.0
strat,v5,7,500,Development,f1,0.0058,0.0045,0.00355,-0.00133,0.0
strat,v5,7,500,Forest,f1,0.6885,0.6927,0.04066,0.0042,0.0
strat,v5,7,500,Urban,f1,0.4978,0.4974,0.04024,-0.00038,0.0
strat,v5,7,500,Water,f1,0.9385,0.9399,0.01797,0.00138,0.0
strat,v5,7,500,Agriculture,f1,0.7974,0.7955,0.0309,-0.00192,0.0
strat,v5,7,500,Grass/Shrub,f1,0.2655,0.2653,0.04032,-0.0002,0.0
strat,v5,7,500,Wetland,f1,0.388,0.3894,0.05255,0.00147,0.0
strat,v5,7,500,Beaver,f1,0.0023,0.0022,0.00394,-4e-05,0.0
strat,v5,7,500,Insect/Disease,f1,0.0154,0.0195,0.03556,0.00407,0.0
simple,v5,7,1000,Harvest,recall,0.0833,0.0804,0.05404,-0.00291,0.0
simple,v5,7,1000,Development,recall,0.0732,0.0643,0.12639,-0.00888,0.01
simple,v5,7,1000,Forest,recall,0.5686,0.5674,0.01542,-0.00124,0.0
simple,v5,7,1000,Urban,recall,0.6682,0.6602,0.05204,-0.00807,0.0
simple,v5,7,1000,Water,recall,0.9428,0.9406,0.01484,-0.00225,0.0
simple,v5,7,1000,Agriculture,recall,0.7665,0.7646,0.02079,-0.00195,0.0
simple,v5,7,1000,Grass/Shrub,recall,0.2625,0.2613,0.03196,-0.00116,0.0
simple,v5,7,1000,Wetland,recall,0.3255,0.3213,0.03235,-0.00418,0.0
simple,v5,7,1000,Beaver,recall,0.4335,0.4044,0.30459,-0.02907,0.01
simple,v5,7,1000,Insect/Disease,recall,0.0631,0.0717,0.08522,0.00866,0.0
simple,v5,7,1000,Harvest,precision,0.0277,0.0271,0.0172,-0.00061,0.0
simple,v5,7,1000,Development,precision,0.003,0.0021,0.00415,-0.00093,0.0
simple,v5,7,1000,Forest,precision,0.8725,0.8726,0.0121,6e-05,0.0
simple,v5,7,1000,Urban,precision,0.3966,0.3886,0.03498,-0.00799,0.0
simple,v5,7,1000,Water,precision,0.9342,0.9302,0.01911,-0.00397,0.0
simple,v5,7,1000,Agriculture,precision,0.831,0.8285,0.02368,-0.00248,0.0
simple,v5,7,1000,Grass/Shrub,precision,0.2686,0.2657,0.03278,-0.00292,0.0
simple,v5,7,1000,Wetland,precision,0.4802,0.4799,0.0389,-0.00031,0.0
simple,v5,7,1000,Beaver,precision,0.0011,0.0012,0.00135,1e-05,0.0
simple,v5,7,1000,Insect/Disease,precision,0.0088,0.0099,0.01139,0.00111,0.0
simple,v5,7,1000,Harvest,f1,0.0416,0.0404,0.02478,-0.00118,0.01
simple,v5,7,1000,Development,f1,0.0058,0.0108,0.00985,0.00497,0.63
simple,v5,7,1000,Forest,f1,0.6885,0.6875,0.0124,-0.00102,0.0
simple,v5,7,1000,Urban,f1,0.4978,0.4885,0.03761,-0.00929,0.0
simple,v5,7,1000,Water,f1,0.9385,0.9352,0.01267,-0.00326,0.0
simple,v5,7,1000,Agriculture,f1,0.7974,0.795,0.01678,-0.00246,0.0
simple,v5,7,1000,Grass/Shrub,f1,0.2655,0.2629,0.02979,-0.00262,0.0
simple,v5,7,1000,Wetland,f1,0.388,0.3841,0.03136,-0.00382,0.0
simple,v5,7,1000,Beaver,f1,0.0023,0.0027,0.00271,0.00039,0.14
simple,v5,7,1000,Insect/Disease,f1,0.0154,0.0193,0.02004,0.00394,0.11
strat,v5,7,1000,Harvest,recall,0.0833,0.08,0.03251,-0.00335,0.0
strat,v5,7,1000,Development,recall,0.0732,0.0757,0.05901,0.00254,0.0
strat,v5,7,1000,Forest,recall,0.5686,0.5668,0.03454,-0.00184,0.0
strat,v5,7,1000,Urban,recall,0.6682,0.6716,0.04672,0.00335,0.0
strat,v5,7,1000,Water,recall,0.9428,0.9414,0.01955,-0.0014,0.0
strat,v5,7,1000,Agriculture,recall,0.7665,0.7666,0.02842,0.00012,0.0
strat,v5,7,1000,Grass/Shrub,recall,0.2625,0.2629,0.0385,0.00038,0.0
strat,v5,7,1000,Wetland,recall,0.3255,0.3281,0.03547,0.0026,0.0
strat,v5,7,1000,Beaver,recall,0.4335,0.4502,0.17892,0.01668,0.0
strat,v5,7,1000,Insect/Disease,recall,0.0631,0.0646,0.07097,0.0015,0.0
strat,v5,7,1000,Harvest,precision,0.0277,0.0268,0.01517,-0.00091,0.0
strat,v5,7,1000,Development,precision,0.003,0.0035,0.00441,0.0005,0.0
strat,v5,7,1000,Forest,precision,0.8725,0.872,0.01493,-0.00052,0.0
strat,v5,7,1000,Urban,precision,0.3966,0.3988,0.02719,0.0022,0.0
strat,v5,7,1000,Water,precision,0.9342,0.9347,0.02023,0.00044,0.0
strat,v5,7,1000,Agriculture,precision,0.831,0.8265,0.02248,-0.00441,0.0
strat,v5,7,1000,Grass/Shrub,precision,0.2686,0.2742,0.04591,0.00564,0.0
strat,v5,7,1000,Wetland,precision,0.4802,0.4785,0.04226,-0.00171,0.0
strat,v5,7,1000,Beaver,precision,0.0011,0.001,0.00089,-0.00011,0.0
strat,v5,7,1000,Insect/Disease,precision,0.0088,0.0108,0.01831,0.00208,0.0
strat,v5,7,1000,Harvest,f1,0.0416,0.0394,0.01983,-0.00211,0.0
strat,v5,7,1000,Development,f1,0.0058,0.0066,0.00808,0.00084,0.0
strat,v5,7,1000,Forest,f1,0.6885,0.6865,0.02696,-0.00208,0.0
strat,v5,7,1000,Urban,f1,0.4978,0.4993,0.02462,0.00151,0.0
strat,v5,7,1000,Water,f1,0.9385,0.9378,0.01429,-0.00068,0.0
strat,v5,7,1000,Agriculture,f1,0.7974,0.7951,0.01993,-0.00231,0.0
strat,v5,7,1000,Grass/Shrub,f1,0.2655,0.267,0.03717,0.00151,0.0
strat,v5,7,1000,Wetland,f1,0.388,0.3882,0.03385,0.00028,0.0
strat,v5,7,1000,Beaver,f1,0.0023,0.002,0.00178,-0.00022,0.0
strat,v5,7,1000,Insect/Disease,f1,0.0154,0.0175,0.02712,0.00217,0.0
simple,v5,7,2000,Harvest,recall,0.0833,0.0827,0.03988,-0.00058,0.0
simple,v5,7,2000,Development,recall,0.0732,0.0907,0.10493,0.0175,0.0
simple,v5,7,2000,Forest,recall,0.5686,0.5689,0.01255,0.00023,0.0
simple,v5,7,2000,Urban,recall,0.6682,0.6707,0.03435,0.00245,0.0
simple,v5,7,2000,Water,recall,0.9428,0.9425,0.00894,-0.00034,0.0
simple,v5,7,2000,Agriculture,recall,0.7665,0.7691,0.0174,0.00255,0.0
simple,v5,7,2000,Grass/Shrub,recall,0.2625,0.2634,0.02568,0.00092,0.0
simple,v5,7,2000,Wetland,recall,0.3255,0.3253,0.01812,-0.00013,0.0
simple,v5,7,2000,Beaver,recall,0.4335,0.4363,0.21387,0.00278,0.0
simple,v5,7,2000,Insect/Disease,recall,0.0631,0.0557,0.04299,-0.00739,0.0
simple,v5,7,2000,Harvest,precision,0.0277,0.0284,0.01573,0.00074,0.0
simple,v5,7,2000,Development,precision,0.003,0.0029,0.00385,-0.00013,0.0
simple,v5,7,2000,Forest,precision,0.8725,0.8729,0.00855,0.00033,0.0
simple,v5,7,2000,Urban,precision,0.3966,0.3979,0.02635,0.00136,0.0
simple,v5,7,2000,Water,precision,0.9342,0.9345,0.01203,0.00027,0.0
simple,v5,7,2000,Agriculture,precision,0.831,0.8316,0.01494,0.00064,0.0
simple,v5,7,2000,Grass/Shrub,precision,0.2686,0.2732,0.02568,0.00462,0.0
simple,v5,7,2000,Wetland,precision,0.4802,0.4801,0.02472,-0.00011,0.0
simple,v5,7,2000,Beaver,precision,0.0011,0.0013,0.00118,0.00016,0.0
simple,v5,7,2000,Insect/Disease,precision,0.0088,0.0076,0.00651,-0.00113,0.0
simple,v5,7,2000,Harvest,f1,0.0416,0.042,0.02222,0.00046,0.0
simple,v5,7,2000,Development,f1,0.0058,0.0079,0.00761,0.00212,0.3
simple,v5,7,2000,Forest,f1,0.6885,0.6887,0.01022,0.0002,0.0
simple,v5,7,2000,Urban,f1,0.4978,0.4991,0.0272,0.00138,0.0
simple,v5,7,2000,Water,f1,0.9385,0.9384,0.00813,-8e-05,0.0
simple,v5,7,2000,Agriculture,f1,0.7974,0.799,0.01292,0.00155,0.0
simple,v5,7,2000,Grass/Shrub,f1,0.2655,0.2679,0.02388,0.00238,0.0
simple,v5,7,2000,Wetland,f1,0.388,0.3876,0.01837,-0.00038,0.0
simple,v5,7,2000,Beaver,f1,0.0023,0.0027,0.00234,0.0004,0.03
simple,v5,7,2000,Insect/Disease,f1,0.0154,0.0133,0.01117,-0.00206,0.0
strat,v5,7,2000,Harvest,recall,0.0833,0.0842,0.02775,0.00084,0.0
strat,v5,7,2000,Development,recall,0.0732,0.0754,0.0513,0.00219,0.0
strat,v5,7,2000,Forest,recall,0.5686,0.5717,0.02786,0.00308,0.0
strat,v5,7,2000,Urban,recall,0.6682,0.6704,0.0335,0.00215,0.0
strat,v5,7,2000,Water,recall,0.9428,0.9416,0.01126,-0.00126,0.0
strat,v5,7,2000,Agriculture,recall,0.7665,0.7669,0.02137,0.00035,0.0
strat,v5,7,2000,Grass/Shrub,recall,0.2625,0.2628,0.02681,0.00028,0.0
strat,v5,7,2000,Wetland,recall,0.3255,0.3268,0.02334,0.00136,0.0
strat,v5,7,2000,Beaver,recall,0.4335,0.4243,0.1346,-0.00923,0.0
strat,v5,7,2000,Insect/Disease,recall,0.0631,0.0582,0.04995,-0.00483,0.0
strat,v5,7,2000,Harvest,precision,0.0277,0.0287,0.01077,0.00097,0.0
strat,v5,7,2000,Development,precision,0.003,0.0031,0.003,8e-05,0.0
strat,v5,7,2000,Forest,precision,0.8725,0.8738,0.00934,0.00124,0.0
strat,v5,7,2000,Urban,precision,0.3966,0.3971,0.02025,0.00047,0.0
strat,v5,7,2000,Water,precision,0.9342,0.9335,0.0152,-0.0007,0.0
strat,v5,7,2000,Agriculture,precision,0.831,0.8329,0.01638,0.00196,0.0
strat,v5,7,2000,Grass/Shrub,precision,0.2686,0.268,0.03016,-0.0006,0.0
strat,v5,7,2000,Wetland,precision,0.4802,0.4797,0.03138,-0.0005,0.0
strat,v5,7,2000,Beaver,precision,0.0011,0.0009,0.00067,-0.0002,0.0
strat,v5,7,2000,Insect/Disease,precision,0.0088,0.0088,0.00888,4e-05,0.0
strat,v5,7,2000,Harvest,f1,0.0416,0.0422,0.01425,0.00064,0.0
strat,v5,7,2000,Development,f1,0.0058,0.0059,0.00562,0.00012,0.0
strat,v5,7,2000,Forest,f1,0.6885,0.6909,0.02193,0.00231,0.0
strat,v5,7,2000,Urban,f1,0.4978,0.4983,0.02067,0.00055,0.0
strat,v5,7,2000,Water,f1,0.9385,0.9374,0.00854,-0.00109,0.0
strat,v5,7,2000,Agriculture,f1,0.7974,0.7983,0.01511,0.00091,0.0
strat,v5,7,2000,Grass/Shrub,f1,0.2655,0.2648,0.02597,-0.00071,0.0
strat,v5,7,2000,Wetland,f1,0.388,0.3882,0.02289,0.00029,0.0
strat,v5,7,2000,Beaver,f1,0.0023,0.0019,0.00134,-0.0004,0.0
strat,v5,7,2000,Insect/Disease,f1,0.0154,0.0151,0.01475,-0.0003,0.0
simple,v5,7,5000,Harvest,recall,0.0833,0.0828,0.0248,-0.00057,0.0
simple,v5,7,5000,Development,recall,0.0732,0.0711,0.07029,-0.00211,0.0
simple,v5,7,5000,Forest,recall,0.5686,0.5679,0.0092,-0.00068,0.0
simple,v5,7,5000,Urban,recall,0.6682,0.6709,0.02137,0.00263,0.0
simple,v5,7,5000,Water,recall,0.9428,0.9415,0.00667,-0.00134,0.0
simple,v5,7,5000,Agriculture,recall,0.7665,0.7654,0.01149,-0.00106,0.0
simple,v5,7,5000,Grass/Shrub,recall,0.2625,0.263,0.01673,0.00056,0.0
simple,v5,7,5000,Wetland,recall,0.3255,0.3248,0.01396,-0.00067,0.0
simple,v5,7,5000,Beaver,recall,0.4335,0.4333,0.17016,-0.0002,0.0
simple,v5,7,5000,Insect/Disease,recall,0.0631,0.0639,0.0322,0.00083,0.0
simple,v5,7,5000,Harvest,precision,0.0277,0.0268,0.00861,-0.00086,0.0
simple,v5,7,5000,Development,precision,0.003,0.0028,0.00302,-0.00021,0.0
simple,v5,7,5000,Forest,precision,0.8725,0.8727,0.00511,0.00014,0.0
simple,v5,7,5000,Urban,precision,0.3966,0.3988,0.01724,0.00221,0.0
simple,v5,7,5000,Water,precision,0.9342,0.9349,0.00911,0.00067,0.0
simple,v5,7,5000,Agriculture,precision,0.831,0.8294,0.00935,-0.00158,0.0
simple,v5,7,5000,Grass/Shrub,precision,0.2686,0.2677,0.01393,-0.00091,0.0
simple,v5,7,5000,Wetland,precision,0.4802,0.482,0.01894,0.00182,0.0
simple,v5,7,5000,Beaver,precision,0.0011,0.0012,0.00068,8e-05,0.0
simple,v5,7,5000,Insect/Disease,precision,0.0088,0.0089,0.00448,0.00017,0.0
simple,v5,7,5000,Harvest,f1,0.0416,0.0404,0.01262,-0.00114,0.0
simple,v5,7,5000,Development,f1,0.0058,0.0057,0.00576,-0.00014,0.05
simple,v5,7,5000,Forest,f1,0.6885,0.688,0.00735,-0.00049,0.0
simple,v5,7,5000,Urban,f1,0.4978,0.5,0.01692,0.00226,0.0
simple,v5,7,5000,Water,f1,0.9385,0.9381,0.00584,-0.00036,0.0
simple,v5,7,5000,Agriculture,f1,0.7974,0.7961,0.0078,-0.00136,0.0
simple,v5,7,5000,Grass/Shrub,f1,0.2655,0.2652,0.01419,-0.0003,0.0
simple,v5,7,5000,Wetland,f1,0.388,0.3879,0.01446,-1e-05,0.0
simple,v5,7,5000,Beaver,f1,0.0023,0.0024,0.00135,0.00017,0.0
simple,v5,7,5000,Insect/Disease,f1,0.0154,0.0156,0.00781,0.00024,0.0
strat,v5,7,5000,Harvest,recall,0.0833,0.0826,0.01597,-0.00069,0.0
strat,v5,7,5000,Development,recall,0.0732,0.0766,0.03949,0.00335,0.0
strat,v5,7,5000,Forest,recall,0.5686,0.5666,0.01892,-0.00207,0.0
strat,v5,7,5000,Urban,recall,0.6682,0.6684,0.01832,0.0002,0.0
strat,v5,7,5000,Water,recall,0.9428,0.9421,0.0081,-0.00077,0.0
strat,v5,7,5000,Agriculture,recall,0.7665,0.7645,0.013,-0.00199,0.0
strat,v5,7,5000,Grass/Shrub,recall,0.2625,0.2634,0.01741,0.0009,0.0
strat,v5,7,5000,Wetland,recall,0.3255,0.3281,0.01704,0.00262,0.0
strat,v5,7,5000,Beaver,recall,0.4335,0.4315,0.14111,-0.00199,0.0
strat,v5,7,5000,Insect/Disease,recall,0.0631,0.0653,0.04159,0.00226,0.0
strat,v5,7,5000,Harvest,precision,0.0277,0.0273,0.00687,-0.00034,0.0
strat,v5,7,5000,Development,precision,0.003,0.0033,0.00198,0.00031,0.0
strat,v5,7,5000,Forest,precision,0.8725,0.8723,0.0066,-0.0002,0.0
strat,v5,7,5000,Urban,precision,0.3966,0.3971,0.01556,0.00047,0.0
strat,v5,7,5000,Water,precision,0.9342,0.9345,0.00868,0.00029,0.0
strat,v5,7,5000,Agriculture,precision,0.831,0.8298,0.00939,-0.00118,0.0
strat,v5,7,5000,Grass/Shrub,precision,0.2686,0.2712,0.01784,0.00265,0.0
strat,v5,7,5000,Wetland,precision,0.4802,0.4813,0.02152,0.00116,0.0
strat,v5,7,5000,Beaver,precision,0.0011,0.0012,0.00076,5e-05,0.0
strat,v5,7,5000,Insect/Disease,precision,0.0088,0.0091,0.00616,0.00031,0.0
strat,v5,7,5000,Harvest,f1,0.0416,0.041,0.00946,-0.00061,0.0
strat,v5,7,5000,Development,f1,0.0058,0.0064,0.00375,0.00056,0.0
strat,v5,7,5000,Forest,f1,0.6885,0.6868,0.01477,-0.00174,0.0
strat,v5,7,5000,Urban,f1,0.4978,0.4979,0.01368,0.00019,0.0
strat,v5,7,5000,Water,f1,0.9385,0.9382,0.00557,-0.00028,0.0
strat,v5,7,5000,Agriculture,f1,0.7974,0.7957,0.00767,-0.00171,0.0
strat,v5,7,5000,Grass/Shrub,f1,0.2655,0.267,0.01554,0.0015,0.0
strat,v5,7,5000,Wetland,f1,0.388,0.39,0.01675,0.00201,0.0
strat,v5,7,5000,Beaver,f1,0.0023,0.0024,0.00151,9e-05,0.0
strat,v5,7,5000,Insect/Disease,f1,0.0154,0.0158,0.01063,0.00046,0.0
simple,v5,9,20,Harvest,recall,0.0826,0.1115,0.23347,0.02893,0.38
simple,v5,9,20,Development,recall,0.0741,0.0,0.0,-0.07414,0.91
simple,v5,9,20,Forest,recall,0.5688,0.5545,0.12466,-0.0143,0.0
simple,v5,9,20,Urban,recall,0.6677,0.6057,0.33202,-0.06201,0.0
simple,v5,9,20,Water,recall,0.9427,0.8875,0.24335,-0.0552,0.03
simple,v5,9,20,Agriculture,recall,0.7666,0.7728,0.20299,0.00617,0.0
simple,v5,9,20,Grass/Shrub,recall,0.2621,0.2667,0.22036,0.00457,0.0
simple,v5,9,20,Wetland,recall,0.3261,0.3247,0.21498,-0.00137,0.0
